Metro,datetime,isPartial,Black Lives Matter,Political Correctness,Make America Great Again,Euthanasia,Starbucks,rel_pop_Black Lives Matter,rel_pop_Political Correctness,rel_pop_Make America Great Again,rel_pop_Euthanasia,rel_pop_Starbucks
Ogden-Clearfield,2017-01-01,False,4.3478260869565215,100.0,0.0,20.0,62.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-02-01,False,0.0,50.0,33.333333333333336,20.0,58.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-03-01,False,4.3478260869565215,0.0,16.666666666666668,40.0,68.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-04-01,False,8.695652173913043,0.0,0.0,40.0,85.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-05-01,False,4.3478260869565215,0.0,16.666666666666668,40.0,76.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-06-01,False,8.695652173913043,0.0,16.666666666666668,40.0,75.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-07-01,False,4.3478260869565215,0.0,0.0,20.0,71.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-08-01,False,17.391304347826086,0.0,0.0,20.0,73.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-09-01,False,8.695652173913043,0.0,0.0,60.0,72.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-10-01,False,8.695652173913043,0.0,16.666666666666668,20.0,62.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-11-01,False,8.695652173913043,0.0,0.0,20.0,68.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2017-12-01,False,8.695652173913043,0.0,0.0,40.0,66.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-01-01,False,4.3478260869565215,0.0,0.0,20.0,62.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-02-01,False,4.3478260869565215,0.0,33.333333333333336,60.0,52.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-03-01,False,4.3478260869565215,0.0,0.0,20.0,51.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-04-01,False,4.3478260869565215,0.0,0.0,20.0,75.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-05-01,False,8.695652173913043,0.0,0.0,40.0,69.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-06-01,False,0.0,0.0,0.0,0.0,89.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-07-01,False,0.0,0.0,0.0,40.0,80.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-08-01,False,4.3478260869565215,0.0,16.666666666666668,20.0,61.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-09-01,False,0.0,50.0,0.0,20.0,74.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-10-01,False,4.3478260869565215,0.0,33.333333333333336,80.0,71.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-11-01,False,0.0,0.0,0.0,60.0,75.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2018-12-01,False,0.0,0.0,0.0,20.0,83.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-01-01,False,4.3478260869565215,0.0,33.333333333333336,20.0,63.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-02-01,False,4.3478260869565215,0.0,0.0,40.0,62.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-03-01,False,4.3478260869565215,0.0,16.666666666666668,40.0,66.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-04-01,False,4.3478260869565215,0.0,16.666666666666668,40.0,73.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-05-01,False,0.0,0.0,0.0,20.0,93.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-06-01,False,4.3478260869565215,0.0,16.666666666666668,0.0,85.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-07-01,False,0.0,0.0,0.0,0.0,77.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-08-01,False,0.0,0.0,0.0,20.0,87.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-09-01,False,4.3478260869565215,0.0,0.0,20.0,84.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-10-01,False,0.0,0.0,16.666666666666668,40.0,74.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-11-01,False,0.0,0.0,0.0,20.0,89.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2019-12-01,False,0.0,0.0,0.0,60.0,100.0,23.0,2.0,6.0,5.0,100.0
Ogden-Clearfield,2020-01-01,False,4.3478260869565215,0.0,16.666666666666668,40.0,66.0,23.0,2.0,6.0,5.0,100.0
Phoenix-Mesa-Scottsdale,2014-01-01,False,0.0,0.0,0.0,50.0,39.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-02-01,False,0.0,0.0,0.0,50.0,44.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-03-01,False,0.0,0.0,0.0,50.0,46.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-04-01,False,0.0,0.0,0.0,50.0,42.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-05-01,False,0.0,0.0,0.0,100.0,52.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-06-01,False,0.0,0.0,0.0,50.0,49.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-07-01,False,0.0,0.0,0.0,50.0,50.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-08-01,False,0.0,0.0,0.0,50.0,48.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-09-01,False,0.0,0.0,0.0,50.0,49.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-10-01,False,0.0,0.0,0.0,100.0,49.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-11-01,False,0.0,0.0,0.0,100.0,52.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2014-12-01,False,0.0,0.0,0.0,0.0,61.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-01-01,False,0.0,0.0,0.0,50.0,47.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-02-01,False,0.0,0.0,0.0,50.0,45.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-03-01,False,0.0,0.0,0.0,50.0,51.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-04-01,False,0.0,0.0,0.0,100.0,48.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-05-01,False,0.0,0.0,0.0,50.0,57.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-06-01,False,0.0,0.0,0.0,100.0,54.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-07-01,False,6.25,0.0,0.0,50.0,49.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-08-01,False,12.5,0.0,0.0,50.0,50.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-09-01,False,12.5,0.0,0.0,50.0,57.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-10-01,False,6.25,0.0,0.0,100.0,50.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-11-01,False,12.5,0.0,50.0,50.0,75.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2015-12-01,False,0.0,0.0,0.0,100.0,65.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-01-01,False,6.25,0.0,0.0,50.0,55.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-02-01,False,12.5,0.0,50.0,0.0,52.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-03-01,False,0.0,0.0,50.0,50.0,55.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-04-01,False,6.25,0.0,50.0,50.0,60.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-05-01,False,6.25,100.0,50.0,50.0,59.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-06-01,False,6.25,0.0,50.0,50.0,68.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-07-01,False,100.0,0.0,50.0,50.0,58.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-08-01,False,12.5,0.0,0.0,0.0,57.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-09-01,False,25.0,0.0,50.0,50.0,66.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-10-01,False,12.5,0.0,50.0,50.0,53.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-11-01,False,12.5,0.0,100.0,50.0,67.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2016-12-01,False,6.25,0.0,50.0,100.0,78.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-01-01,False,12.5,0.0,50.0,0.0,58.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-02-01,False,6.25,0.0,50.0,50.0,59.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-03-01,False,0.0,0.0,0.0,50.0,61.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-04-01,False,6.25,0.0,0.0,100.0,71.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-05-01,False,6.25,0.0,50.0,50.0,70.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-06-01,False,6.25,0.0,0.0,50.0,64.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-07-01,False,6.25,0.0,0.0,50.0,65.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-08-01,False,12.5,0.0,0.0,50.0,65.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-09-01,False,12.5,0.0,0.0,50.0,70.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-10-01,False,6.25,0.0,0.0,100.0,59.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-11-01,False,0.0,0.0,0.0,50.0,75.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2017-12-01,False,0.0,0.0,0.0,50.0,80.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-01-01,False,0.0,0.0,0.0,50.0,66.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-02-01,False,6.25,0.0,0.0,100.0,60.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-03-01,False,0.0,0.0,0.0,100.0,65.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-04-01,False,6.25,0.0,0.0,100.0,72.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-05-01,False,0.0,0.0,0.0,100.0,69.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-06-01,False,0.0,0.0,0.0,50.0,67.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-07-01,False,0.0,0.0,0.0,50.0,68.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-08-01,False,6.25,0.0,50.0,50.0,66.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-09-01,False,0.0,0.0,50.0,0.0,68.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-10-01,False,6.25,0.0,50.0,0.0,71.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-11-01,False,0.0,0.0,0.0,50.0,82.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2018-12-01,False,0.0,0.0,0.0,50.0,85.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-01-01,False,0.0,0.0,50.0,100.0,70.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-02-01,False,0.0,0.0,50.0,100.0,64.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-03-01,False,0.0,0.0,50.0,100.0,71.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-04-01,False,0.0,0.0,50.0,50.0,75.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-05-01,False,0.0,0.0,0.0,50.0,93.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-06-01,False,0.0,0.0,0.0,100.0,82.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-07-01,False,0.0,0.0,0.0,100.0,77.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-08-01,False,0.0,0.0,0.0,50.0,80.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-09-01,False,0.0,0.0,0.0,100.0,75.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-10-01,False,0.0,0.0,0.0,100.0,75.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-11-01,False,0.0,0.0,0.0,50.0,92.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2019-12-01,False,0.0,0.0,0.0,50.0,100.0,16.0,1.0,2.0,2.0,100.0
Phoenix-Mesa-Scottsdale,2020-01-01,False,0.0,0.0,0.0,50.0,78.0,16.0,1.0,2.0,2.0,100.0
Tucson,2014-01-01,False,0.0,,0.0,16.666666666666668,46.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-02-01,False,0.0,,0.0,16.666666666666668,33.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-03-01,False,0.0,,0.0,16.666666666666668,45.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-04-01,False,0.0,,0.0,33.333333333333336,48.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-05-01,False,0.0,,0.0,100.0,60.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-06-01,False,0.0,,0.0,50.0,56.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-07-01,False,0.0,,0.0,0.0,53.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-08-01,False,0.0,,0.0,0.0,34.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-09-01,False,0.0,,0.0,50.0,33.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-10-01,False,0.0,,0.0,33.333333333333336,46.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-11-01,False,6.25,,0.0,33.333333333333336,53.0,16.0,0.0,2.0,6.0,100.0
Tucson,2014-12-01,False,0.0,,0.0,33.333333333333336,54.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-01-01,False,0.0,,0.0,50.0,46.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-02-01,False,0.0,,0.0,33.333333333333336,42.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-03-01,False,0.0,,0.0,83.33333333333333,44.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-04-01,False,6.25,,0.0,0.0,40.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-05-01,False,0.0,,0.0,16.666666666666668,55.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-06-01,False,0.0,,0.0,16.666666666666668,56.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-07-01,False,6.25,,0.0,16.666666666666668,47.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-08-01,False,6.25,,0.0,16.666666666666668,35.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-09-01,False,0.0,,0.0,33.333333333333336,68.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-10-01,False,18.75,,0.0,16.666666666666668,48.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-11-01,False,25.0,,50.0,0.0,84.0,16.0,0.0,2.0,6.0,100.0
Tucson,2015-12-01,False,12.5,,0.0,33.333333333333336,83.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-01-01,False,18.75,,0.0,50.0,59.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-02-01,False,18.75,,50.0,33.333333333333336,60.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-03-01,False,12.5,,50.0,16.666666666666668,52.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-04-01,False,12.5,,50.0,33.333333333333336,48.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-05-01,False,0.0,,0.0,33.333333333333336,64.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-06-01,False,0.0,,50.0,0.0,60.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-07-01,False,100.0,,50.0,50.0,67.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-08-01,False,12.5,,50.0,0.0,56.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-09-01,False,18.75,,50.0,0.0,69.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-10-01,False,6.25,,100.0,33.333333333333336,55.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-11-01,False,18.75,,100.0,33.333333333333336,68.0,16.0,0.0,2.0,6.0,100.0
Tucson,2016-12-01,False,12.5,,0.0,33.333333333333336,89.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-01-01,False,6.25,,100.0,16.666666666666668,53.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-02-01,False,12.5,,50.0,33.333333333333336,53.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-03-01,False,6.25,,50.0,50.0,68.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-04-01,False,18.75,,50.0,0.0,84.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-05-01,False,0.0,,0.0,16.666666666666668,78.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-06-01,False,0.0,,50.0,66.66666666666667,64.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-07-01,False,12.5,,0.0,50.0,55.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-08-01,False,12.5,,0.0,33.333333333333336,66.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-09-01,False,12.5,,50.0,33.333333333333336,60.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-10-01,False,6.25,,0.0,33.333333333333336,64.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-11-01,False,6.25,,0.0,16.666666666666668,71.0,16.0,0.0,2.0,6.0,100.0
Tucson,2017-12-01,False,6.25,,50.0,50.0,77.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-01-01,False,0.0,,50.0,16.666666666666668,62.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-02-01,False,6.25,,0.0,33.333333333333336,52.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-03-01,False,6.25,,0.0,16.666666666666668,57.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-04-01,False,0.0,,50.0,33.333333333333336,73.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-05-01,False,0.0,,0.0,16.666666666666668,73.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-06-01,False,0.0,,0.0,33.333333333333336,68.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-07-01,False,6.25,,0.0,50.0,57.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-08-01,False,6.25,,0.0,0.0,93.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-09-01,False,6.25,,0.0,66.66666666666667,69.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-10-01,False,6.25,,50.0,16.666666666666668,55.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-11-01,False,12.5,,0.0,16.666666666666668,87.0,16.0,0.0,2.0,6.0,100.0
Tucson,2018-12-01,False,0.0,,50.0,33.333333333333336,91.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-01-01,False,12.5,,50.0,16.666666666666668,64.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-02-01,False,6.25,,0.0,33.333333333333336,66.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-03-01,False,0.0,,50.0,16.666666666666668,68.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-04-01,False,12.5,,0.0,50.0,75.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-05-01,False,6.25,,0.0,16.666666666666668,97.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-06-01,False,0.0,,0.0,0.0,82.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-07-01,False,0.0,,0.0,16.666666666666668,88.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-08-01,False,0.0,,50.0,33.333333333333336,88.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-09-01,False,6.25,,0.0,33.333333333333336,76.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-10-01,False,0.0,,0.0,83.33333333333333,57.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-11-01,False,6.25,,0.0,16.666666666666668,100.0,16.0,0.0,2.0,6.0,100.0
Tucson,2019-12-01,False,0.0,,0.0,50.0,90.0,16.0,0.0,2.0,6.0,100.0
Tucson,2020-01-01,False,6.25,,0.0,33.333333333333336,69.0,16.0,0.0,2.0,6.0,100.0
Prescott,2014-01-01,False,0.0,0.0,0.0,50.0,39.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-02-01,False,0.0,0.0,0.0,50.0,44.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-03-01,False,0.0,0.0,0.0,50.0,46.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-04-01,False,0.0,0.0,0.0,50.0,42.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-05-01,False,0.0,0.0,0.0,100.0,52.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-06-01,False,0.0,0.0,0.0,50.0,49.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-07-01,False,0.0,0.0,0.0,50.0,50.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-08-01,False,0.0,0.0,0.0,50.0,48.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-09-01,False,0.0,0.0,0.0,50.0,49.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-10-01,False,0.0,0.0,0.0,100.0,49.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-11-01,False,0.0,0.0,0.0,100.0,52.0,16.0,1.0,2.0,2.0,100.0
Prescott,2014-12-01,False,0.0,0.0,0.0,0.0,61.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-01-01,False,0.0,0.0,0.0,50.0,47.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-02-01,False,0.0,0.0,0.0,50.0,45.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-03-01,False,0.0,0.0,0.0,50.0,51.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-04-01,False,0.0,0.0,0.0,100.0,48.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-05-01,False,0.0,0.0,0.0,50.0,57.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-06-01,False,0.0,0.0,0.0,100.0,54.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-07-01,False,6.25,0.0,0.0,50.0,49.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-08-01,False,12.5,0.0,0.0,50.0,50.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-09-01,False,12.5,0.0,0.0,50.0,57.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-10-01,False,6.25,0.0,0.0,100.0,50.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-11-01,False,12.5,0.0,50.0,50.0,75.0,16.0,1.0,2.0,2.0,100.0
Prescott,2015-12-01,False,0.0,0.0,0.0,100.0,65.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-01-01,False,6.25,0.0,0.0,50.0,55.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-02-01,False,12.5,0.0,50.0,0.0,52.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-03-01,False,0.0,0.0,50.0,50.0,55.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-04-01,False,6.25,0.0,50.0,50.0,60.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-05-01,False,6.25,100.0,50.0,50.0,59.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-06-01,False,6.25,0.0,50.0,50.0,68.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-07-01,False,100.0,0.0,50.0,50.0,58.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-08-01,False,12.5,0.0,0.0,0.0,57.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-09-01,False,25.0,0.0,50.0,50.0,66.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-10-01,False,12.5,0.0,50.0,50.0,53.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-11-01,False,12.5,0.0,100.0,50.0,67.0,16.0,1.0,2.0,2.0,100.0
Prescott,2016-12-01,False,6.25,0.0,50.0,100.0,78.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-01-01,False,12.5,0.0,50.0,0.0,58.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-02-01,False,6.25,0.0,50.0,50.0,59.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-03-01,False,0.0,0.0,0.0,50.0,61.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-04-01,False,6.25,0.0,0.0,100.0,71.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-05-01,False,6.25,0.0,50.0,50.0,70.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-06-01,False,6.25,0.0,0.0,50.0,64.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-07-01,False,6.25,0.0,0.0,50.0,65.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-08-01,False,12.5,0.0,0.0,50.0,65.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-09-01,False,12.5,0.0,0.0,50.0,70.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-10-01,False,6.25,0.0,0.0,100.0,59.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-11-01,False,0.0,0.0,0.0,50.0,75.0,16.0,1.0,2.0,2.0,100.0
Prescott,2017-12-01,False,0.0,0.0,0.0,50.0,80.0,16.0,1.0,2.0,2.0,100.0
Prescott,2018-01-01,False,0.0,0.0,0.0,50.0,66.0,16.0,1.0,2.0,2.0,100.0
