date,isPartial,State,Fire,Waterdamage,Smoke,forestfire,Flooding
2011-05-01,False,US-KS,48.0,0.0,17.0,0.0,10.0
2011-06-01,False,US-KS,63.0,0.0,17.0,0.0,33.0
2011-07-01,False,US-KS,54.0,0.0,15.0,0.0,12.0
2011-08-01,False,US-KS,59.0,0.0,13.0,0.0,5.0
2011-09-01,False,US-KS,68.0,0.0,7.0,0.0,3.0
2011-10-01,False,US-KS,71.0,0.0,14.0,0.0,1.0
2011-11-01,False,US-KS,75.0,0.0,14.0,0.0,2.0
2011-12-01,False,US-KS,94.0,0.0,14.0,0.0,1.0
2012-01-01,False,US-KS,71.0,0.0,12.0,0.0,1.0
2012-02-01,False,US-KS,76.0,0.0,12.0,0.0,1.0
2012-03-01,False,US-KS,78.0,0.0,12.0,0.0,2.0
2012-04-01,False,US-KS,60.0,0.0,15.0,0.0,0.0
2012-05-01,False,US-KS,68.0,0.0,16.0,0.0,0.0
2012-06-01,False,US-KS,100.0,0.0,21.0,0.0,1.0
2012-07-01,False,US-KS,73.0,0.0,14.0,0.0,0.0
2012-08-01,False,US-KS,68.0,0.0,16.0,0.0,1.0
2012-09-01,False,US-KS,63.0,0.0,13.0,0.0,2.0
2012-10-01,False,US-KS,73.0,0.0,13.0,0.0,2.0
2012-11-01,False,US-KS,72.0,0.0,17.0,0.0,2.0
2012-12-01,False,US-KS,67.0,0.0,15.0,0.0,0.0
2013-01-01,False,US-KS,60.0,0.0,14.0,0.0,0.0
2013-02-01,False,US-KS,71.0,0.0,11.0,0.0,0.0
2013-03-01,False,US-KS,61.0,0.0,17.0,0.0,1.0
2013-04-01,False,US-KS,66.0,0.0,17.0,0.0,2.0
2013-05-01,False,US-KS,71.0,0.0,17.0,0.0,2.0
2013-06-01,False,US-KS,79.0,0.0,16.0,0.0,3.0
2013-07-01,False,US-KS,73.0,0.0,17.0,0.0,2.0
2013-08-01,False,US-KS,60.0,0.0,16.0,0.0,5.0
2013-09-01,False,US-KS,62.0,0.0,17.0,0.0,12.0
2013-10-01,False,US-KS,72.0,0.0,17.0,0.0,1.0
2013-11-01,False,US-KS,82.0,0.0,16.0,0.0,0.0
2013-12-01,False,US-KS,73.0,0.0,17.0,0.0,0.0
2014-01-01,False,US-KS,68.0,0.0,16.0,0.0,0.0
2014-02-01,False,US-KS,58.0,0.0,14.0,0.0,0.0
2014-03-01,False,US-KS,65.0,0.0,17.0,0.0,1.0
2014-04-01,False,US-KS,66.0,0.0,18.0,0.0,1.0
2014-05-01,False,US-KS,65.0,0.0,20.0,0.0,1.0
2014-06-01,False,US-KS,63.0,0.0,16.0,0.0,2.0
2014-07-01,False,US-KS,65.0,0.0,20.0,0.0,1.0
2014-08-01,False,US-KS,64.0,0.0,15.0,0.0,1.0
2014-09-01,False,US-KS,63.0,0.0,10.0,0.0,1.0
2014-10-01,False,US-KS,60.0,0.0,15.0,0.0,0.0
2014-11-01,False,US-KS,62.0,0.0,16.0,0.0,0.0
2014-12-01,False,US-KS,68.0,0.0,15.0,0.0,1.0
2015-01-01,False,US-KS,62.0,0.0,15.0,0.0,1.0
2015-02-01,False,US-KS,63.0,0.0,17.0,0.0,1.0
2015-03-01,False,US-KS,60.0,0.0,17.0,0.0,0.0
2015-04-01,False,US-KS,64.0,0.0,13.0,0.0,1.0
2015-05-01,False,US-KS,63.0,0.0,16.0,0.0,11.0
2015-06-01,False,US-KS,61.0,0.0,16.0,0.0,6.0
2015-07-01,False,US-KS,73.0,0.0,16.0,0.0,2.0
2015-08-01,False,US-KS,66.0,0.0,17.0,0.0,2.0
2015-09-01,False,US-KS,65.0,0.0,14.0,0.0,2.0
2015-10-01,False,US-KS,57.0,0.0,10.0,0.0,3.0
2015-11-01,False,US-KS,46.0,0.0,11.0,0.0,0.0
2015-12-01,False,US-KS,34.0,0.0,5.0,0.0,4.0
2016-01-01,False,US-KS,62.0,0.0,13.0,0.0,3.0
2016-02-01,False,US-KS,70.0,0.0,15.0,0.0,1.0
2016-03-01,False,US-KS,77.0,0.0,15.0,0.0,2.0
2016-04-01,False,US-KS,65.0,0.0,18.0,0.0,4.0
2016-05-01,False,US-KS,68.0,0.0,15.0,0.0,2.0
2016-06-01,False,US-KS,66.0,0.0,13.0,0.0,3.0
2016-07-01,False,US-KS,72.0,0.0,16.0,0.0,2.0
2016-08-01,False,US-KS,63.0,0.0,13.0,0.0,7.0
2016-09-01,False,US-KS,59.0,0.0,14.0,0.0,5.0
2016-10-01,False,US-KS,53.0,0.0,14.0,0.0,2.0
2016-11-01,False,US-KS,64.0,0.0,16.0,0.0,0.0
2016-12-01,False,US-KS,65.0,0.0,17.0,0.0,0.0
2017-01-01,False,US-KS,67.0,0.0,18.0,0.0,1.0
2017-02-01,False,US-KS,67.0,0.0,15.0,0.0,1.0
2017-03-01,False,US-KS,95.0,0.0,18.0,0.0,1.0
2017-04-01,False,US-KS,65.0,0.0,19.0,0.0,4.0
2017-05-01,False,US-KS,69.0,0.0,18.0,0.0,7.0
2017-06-01,False,US-KS,64.0,0.0,17.0,0.0,1.0
2017-07-01,False,US-KS,72.0,0.0,17.0,0.0,4.0
2017-08-01,False,US-KS,57.0,0.0,15.0,0.0,16.0
2017-09-01,False,US-KS,58.0,0.0,14.0,0.0,4.0
2017-10-01,False,US-KS,66.0,0.0,15.0,0.0,1.0
2017-11-01,False,US-KS,59.0,0.0,18.0,0.0,1.0
2017-12-01,False,US-KS,70.0,0.0,18.0,0.0,0.0
2018-01-01,False,US-KS,70.0,0.0,15.0,0.0,1.0
2018-02-01,False,US-KS,58.0,0.0,15.0,0.0,1.0
2018-03-01,False,US-KS,63.0,0.0,13.0,0.0,1.0
2018-04-01,False,US-KS,66.0,0.0,18.0,0.0,1.0
2018-05-01,False,US-KS,62.0,0.0,20.0,0.0,1.0
2018-06-01,False,US-KS,67.0,0.0,19.0,0.0,2.0
2018-07-01,False,US-KS,75.0,0.0,16.0,0.0,3.0
2018-08-01,False,US-KS,60.0,0.0,17.0,0.0,3.0
2018-09-01,False,US-KS,57.0,0.0,17.0,0.0,13.0
2018-10-01,False,US-KS,61.0,0.0,17.0,0.0,6.0
2018-11-01,False,US-KS,75.0,0.0,18.0,0.0,1.0
2018-12-01,False,US-KS,63.0,0.0,21.0,0.0,0.0
2019-01-01,False,US-KS,59.0,0.0,14.0,0.0,0.0
2019-02-01,False,US-KS,57.0,0.0,14.0,0.0,1.0
2019-03-01,False,US-KS,59.0,0.0,15.0,0.0,27.0
2019-04-01,False,US-KS,71.0,0.0,19.0,0.0,5.0
2019-05-01,False,US-KS,62.0,0.0,15.0,0.0,37.0
2019-06-01,False,US-KS,57.0,0.0,18.0,0.0,10.0
2019-07-01,False,US-KS,67.0,0.0,20.0,0.0,5.0
2019-08-01,False,US-KS,75.0,0.0,18.0,0.0,2.0
2019-09-01,False,US-KS,62.0,0.0,16.0,0.0,3.0
2019-10-01,False,US-KS,71.0,0.0,17.0,0.0,1.0
2019-11-01,False,US-KS,69.0,0.0,21.0,0.0,1.0
2019-12-01,False,US-KS,62.0,0.0,19.0,0.0,0.0
2020-01-01,False,US-KS,61.0,0.0,15.0,0.0,1.0
2020-02-01,False,US-KS,59.0,0.0,18.0,0.0,1.0
2020-03-01,False,US-KS,61.0,0.0,19.0,0.0,0.0
2020-04-01,False,US-KS,61.0,0.0,22.0,0.0,1.0
2020-05-01,False,US-KS,71.0,0.0,23.0,0.0,2.0
2020-06-01,False,US-KS,64.0,0.0,25.0,0.0,2.0
2020-07-01,False,US-KS,58.0,0.0,22.0,0.0,3.0
2020-08-01,False,US-KS,67.0,0.0,20.0,0.0,1.0
2020-09-01,False,US-KS,74.0,0.0,20.0,0.0,1.0
2020-10-01,False,US-KS,77.0,0.0,21.0,0.0,0.0
2020-11-01,False,US-KS,53.0,0.0,23.0,0.0,0.0
2020-12-01,False,US-KS,60.0,0.0,20.0,0.0,0.0
2021-01-01,False,US-KS,56.0,0.0,21.0,0.0,0.0
2010-01-01,False,US-KY,56.0,0.0,11.0,0.0,1.0
2010-02-01,False,US-KY,36.0,0.0,11.0,0.0,0.0
2010-03-01,False,US-KY,43.0,0.0,9.0,0.0,2.0
2010-04-01,False,US-KY,50.0,0.0,16.0,0.0,0.0
2010-05-01,False,US-KY,44.0,0.0,18.0,0.0,27.0
2010-06-01,False,US-KY,57.0,0.0,9.0,0.0,2.0
2010-07-01,False,US-KY,47.0,0.0,12.0,0.0,5.0
2010-08-01,False,US-KY,50.0,0.0,15.0,0.0,2.0
2010-09-01,False,US-KY,42.0,0.0,15.0,0.0,1.0
2010-10-01,False,US-KY,46.0,0.0,11.0,0.0,1.0
2010-11-01,False,US-KY,51.0,0.0,14.0,0.0,0.0
2010-12-01,False,US-KY,52.0,0.0,15.0,0.0,0.0
2011-01-01,False,US-KY,48.0,0.0,14.0,0.0,2.0
2011-02-01,False,US-KY,55.0,0.0,13.0,0.0,1.0
2011-03-01,False,US-KY,55.0,0.0,10.0,0.0,2.0
2011-04-01,False,US-KY,50.0,0.0,11.0,0.0,9.0
2011-05-01,False,US-KY,46.0,0.0,19.0,0.0,17.0
2011-06-01,False,US-KY,61.0,0.0,11.0,0.0,4.0
2011-07-01,False,US-KY,58.0,0.0,15.0,0.0,2.0
2011-08-01,False,US-KY,53.0,0.0,12.0,0.0,4.0
2011-09-01,False,US-KY,52.0,0.0,14.0,0.0,4.0
2011-10-01,False,US-KY,65.0,0.0,10.0,0.0,1.0
2011-11-01,False,US-KY,70.0,0.0,16.0,0.0,1.0
2011-12-01,False,US-KY,81.0,0.0,14.0,0.0,0.0
2012-01-01,False,US-KY,71.0,0.0,14.0,0.0,0.0
2012-02-01,False,US-KY,71.0,0.0,12.0,0.0,1.0
2012-03-01,False,US-KY,69.0,0.0,10.0,0.0,0.0
2012-04-01,False,US-KY,66.0,0.0,15.0,0.0,1.0
2012-05-01,False,US-KY,64.0,0.0,12.0,0.0,2.0
2012-06-01,False,US-KY,73.0,0.0,14.0,0.0,1.0
2012-07-01,False,US-KY,70.0,0.0,14.0,0.0,0.0
2012-08-01,False,US-KY,60.0,0.0,10.0,0.0,2.0
2012-09-01,False,US-KY,63.0,0.0,11.0,0.0,1.0
2012-10-01,False,US-KY,64.0,0.0,12.0,0.0,2.0
2012-11-01,False,US-KY,71.0,0.0,13.0,0.0,1.0
2012-12-01,False,US-KY,75.0,0.0,12.0,0.0,1.0
2013-01-01,False,US-KY,72.0,0.0,12.0,0.0,1.0
2013-02-01,False,US-KY,63.0,0.0,12.0,0.0,0.0
2013-03-01,False,US-KY,69.0,0.0,13.0,0.0,1.0
2013-04-01,False,US-KY,60.0,0.0,13.0,0.0,2.0
2013-05-01,False,US-KY,62.0,0.0,13.0,0.0,1.0
2013-06-01,False,US-KY,64.0,0.0,13.0,0.0,2.0
2013-07-01,False,US-KY,62.0,0.0,13.0,0.0,2.0
2013-08-01,False,US-KY,55.0,0.0,16.0,0.0,2.0
2013-09-01,False,US-KY,59.0,0.0,13.0,0.0,5.0
2013-10-01,False,US-KY,60.0,0.0,15.0,0.0,1.0
2013-11-01,False,US-KY,89.0,0.0,14.0,0.0,0.0
2013-12-01,False,US-KY,75.0,0.0,17.0,0.0,1.0
2014-01-01,False,US-KY,66.0,0.0,16.0,0.0,0.0
2014-02-01,False,US-KY,63.0,0.0,14.0,0.0,1.0
2014-03-01,False,US-KY,68.0,0.0,15.0,0.0,0.0
2014-04-01,False,US-KY,61.0,0.0,15.0,0.0,1.0
2014-05-01,False,US-KY,62.0,0.0,17.0,0.0,1.0
2014-06-01,False,US-KY,58.0,0.0,16.0,0.0,1.0
2014-07-01,False,US-KY,64.0,0.0,16.0,0.0,0.0
2014-08-01,False,US-KY,54.0,0.0,15.0,0.0,2.0
2014-09-01,False,US-KY,58.0,0.0,18.0,0.0,1.0
2014-10-01,False,US-KY,58.0,0.0,14.0,0.0,0.0
2014-11-01,False,US-KY,60.0,0.0,15.0,0.0,0.0
2014-12-01,False,US-KY,65.0,0.0,16.0,0.0,1.0
2015-01-01,False,US-KY,59.0,0.0,15.0,0.0,0.0
2015-02-01,False,US-KY,60.0,0.0,16.0,0.0,1.0
2015-03-01,False,US-KY,58.0,0.0,13.0,0.0,2.0
2015-04-01,False,US-KY,63.0,0.0,16.0,0.0,4.0
2015-05-01,False,US-KY,61.0,0.0,15.0,0.0,4.0
2015-06-01,False,US-KY,63.0,0.0,15.0,0.0,3.0
2015-07-01,False,US-KY,63.0,0.0,14.0,0.0,5.0
2015-08-01,False,US-KY,60.0,0.0,16.0,0.0,1.0
2015-09-01,False,US-KY,61.0,0.0,12.0,0.0,0.0
2015-10-01,False,US-KY,59.0,0.0,15.0,0.0,8.0
2015-11-01,False,US-KY,64.0,0.0,17.0,0.0,0.0
2015-12-01,False,US-KY,63.0,0.0,13.0,0.0,3.0
2016-01-01,False,US-KY,65.0,0.0,15.0,0.0,2.0
2016-02-01,False,US-KY,62.0,0.0,12.0,0.0,1.0
2016-03-01,False,US-KY,63.0,0.0,13.0,0.0,2.0
2016-04-01,False,US-KY,63.0,0.0,15.0,0.0,2.0
2016-05-01,False,US-KY,62.0,0.0,16.0,0.0,1.0
2016-06-01,False,US-KY,64.0,0.0,13.0,0.0,6.0
2016-07-01,False,US-KY,64.0,0.0,17.0,0.0,1.0
2016-08-01,False,US-KY,62.0,0.0,16.0,0.0,6.0
2016-09-01,False,US-KY,60.0,0.0,13.0,0.0,1.0
2016-10-01,False,US-KY,59.0,0.0,15.0,0.0,2.0
2016-11-01,False,US-KY,100.0,0.0,15.0,0.0,1.0
2016-12-01,False,US-KY,82.0,0.0,15.0,0.0,1.0
2017-01-01,False,US-KY,62.0,0.0,15.0,0.0,0.0
2017-02-01,False,US-KY,71.0,0.0,15.0,0.0,1.0
2017-03-01,False,US-KY,63.0,0.0,13.0,0.0,0.0
2017-04-01,False,US-KY,67.0,0.0,14.0,0.0,1.0
2017-05-01,False,US-KY,64.0,0.0,17.0,0.0,3.0
2017-06-01,False,US-KY,75.0,0.0,16.0,0.0,1.0
2017-07-01,False,US-KY,68.0,0.0,18.0,0.0,2.0
2017-08-01,False,US-KY,60.0,0.0,15.0,0.0,11.0
2017-09-01,False,US-KY,62.0,0.0,14.0,0.0,4.0
2017-10-01,False,US-KY,70.0,0.0,16.0,0.0,1.0
2017-11-01,False,US-KY,63.0,0.0,17.0,0.0,1.0
2017-12-01,False,US-KY,70.0,0.0,17.0,0.0,1.0
2018-01-01,False,US-KY,65.0,0.0,12.0,0.0,1.0
2018-02-01,False,US-KY,54.0,0.0,15.0,0.0,18.0
2018-03-01,False,US-KY,56.0,0.0,15.0,0.0,3.0
2018-04-01,False,US-KY,55.0,0.0,18.0,0.0,1.0
2018-05-01,False,US-KY,56.0,0.0,16.0,0.0,2.0
2018-06-01,False,US-KY,62.0,0.0,16.0,0.0,2.0
2018-07-01,False,US-KY,68.0,0.0,13.0,0.0,2.0
2018-08-01,False,US-KY,53.0,0.0,18.0,0.0,2.0
2018-09-01,False,US-KY,57.0,0.0,16.0,0.0,6.0
2018-10-01,False,US-KY,54.0,0.0,16.0,0.0,1.0
2018-11-01,False,US-KY,63.0,0.0,18.0,0.0,1.0
2018-12-01,False,US-KY,58.0,0.0,16.0,0.0,0.0
2019-01-01,False,US-KY,61.0,0.0,18.0,0.0,1.0
2019-02-01,False,US-KY,51.0,0.0,15.0,0.0,7.0
2019-03-01,False,US-KY,58.0,0.0,17.0,0.0,4.0
2019-04-01,False,US-KY,68.0,0.0,17.0,0.0,1.0
2019-05-01,False,US-KY,52.0,0.0,17.0,0.0,3.0
2019-06-01,False,US-KY,54.0,0.0,20.0,0.0,4.0
2019-07-01,False,US-KY,61.0,0.0,19.0,0.0,3.0
2019-08-01,False,US-KY,69.0,0.0,20.0,0.0,0.0
2019-09-01,False,US-KY,57.0,0.0,17.0,0.0,3.0
2019-10-01,False,US-KY,62.0,0.0,17.0,0.0,1.0
2019-11-01,False,US-KY,60.0,0.0,18.0,0.0,1.0
2019-12-01,False,US-KY,59.0,0.0,15.0,0.0,1.0
2020-01-01,False,US-KY,59.0,0.0,15.0,0.0,1.0
2020-02-01,False,US-KY,53.0,0.0,22.0,0.0,5.0
2020-03-01,False,US-KY,55.0,0.0,16.0,0.0,1.0
2020-04-01,False,US-KY,60.0,0.0,20.0,0.0,1.0
2020-05-01,False,US-KY,64.0,0.0,20.0,0.0,3.0
2020-06-01,False,US-KY,63.0,0.0,22.0,0.0,1.0
2020-07-01,False,US-KY,54.0,0.0,23.0,0.0,1.0
2020-08-01,False,US-KY,57.0,0.0,20.0,0.0,0.0
2020-09-01,False,US-KY,63.0,0.0,21.0,0.0,1.0
2020-10-01,False,US-KY,58.0,0.0,20.0,0.0,1.0
2020-11-01,False,US-KY,54.0,0.0,21.0,0.0,1.0
2020-12-01,False,US-KY,57.0,0.0,20.0,0.0,0.0
2021-01-01,False,US-KY,55.0,0.0,20.0,0.0,1.0
2010-01-01,False,US-LA,57.0,0.0,15.0,0.0,0.0
2010-02-01,False,US-LA,59.0,0.0,15.0,0.0,1.0
2010-03-01,False,US-LA,64.0,0.0,11.0,0.0,2.0
2010-04-01,False,US-LA,60.0,0.0,13.0,0.0,2.0
2010-05-01,False,US-LA,56.0,0.0,13.0,0.0,13.0
2010-06-01,False,US-LA,55.0,0.0,12.0,0.0,2.0
2010-07-01,False,US-LA,57.0,0.0,11.0,0.0,0.0
2010-08-01,False,US-LA,67.0,0.0,10.0,0.0,3.0
2010-09-01,False,US-LA,68.0,0.0,12.0,0.0,2.0
2010-10-01,False,US-LA,61.0,0.0,13.0,0.0,1.0
2010-11-01,False,US-LA,70.0,0.0,14.0,0.0,1.0
2010-12-01,False,US-LA,65.0,0.0,13.0,0.0,1.0
2011-01-01,False,US-LA,64.0,0.0,14.0,0.0,2.0
2011-02-01,False,US-LA,59.0,0.0,13.0,0.0,1.0
2011-03-01,False,US-LA,62.0,0.0,13.0,0.0,2.0
2011-04-01,False,US-LA,66.0,0.0,14.0,0.0,2.0
2011-05-01,False,US-LA,57.0,0.0,16.0,0.0,85.0
2011-06-01,False,US-LA,73.0,0.0,16.0,0.0,6.0
2011-07-01,False,US-LA,56.0,0.0,12.0,0.0,5.0
2011-08-01,False,US-LA,77.0,0.0,17.0,0.0,3.0
2011-09-01,False,US-LA,67.0,0.0,13.0,0.0,4.0
2011-10-01,False,US-LA,71.0,0.0,12.0,0.0,3.0
2011-11-01,False,US-LA,82.0,0.0,17.0,0.0,1.0
2011-12-01,False,US-LA,98.0,0.0,13.0,0.0,2.0
2012-01-01,False,US-LA,87.0,0.0,15.0,0.0,1.0
2012-02-01,False,US-LA,80.0,0.0,14.0,0.0,1.0
2012-03-01,False,US-LA,78.0,0.0,14.0,0.0,4.0
2012-04-01,False,US-LA,72.0,0.0,19.0,0.0,0.0
2012-05-01,False,US-LA,72.0,0.0,16.0,0.0,0.0
2012-06-01,False,US-LA,72.0,0.0,18.0,0.0,2.0
2012-07-01,False,US-LA,66.0,0.0,20.0,0.0,2.0
2012-08-01,False,US-LA,64.0,0.0,16.0,0.0,7.0
2012-09-01,False,US-LA,70.0,0.0,14.0,0.0,3.0
2012-10-01,False,US-LA,83.0,0.0,15.0,0.0,2.0
2012-11-01,False,US-LA,86.0,0.0,16.0,0.0,2.0
2012-12-01,False,US-LA,87.0,0.0,16.0,0.0,0.0
2013-01-01,False,US-LA,80.0,0.0,17.0,0.0,3.0
2013-02-01,False,US-LA,78.0,0.0,16.0,0.0,0.0
2013-03-01,False,US-LA,75.0,0.0,20.0,0.0,0.0
2013-04-01,False,US-LA,76.0,0.0,17.0,0.0,3.0
2013-05-01,False,US-LA,66.0,0.0,17.0,0.0,1.0
2013-06-01,False,US-LA,79.0,0.0,18.0,0.0,3.0
2013-07-01,False,US-LA,77.0,0.0,20.0,0.0,1.0
2013-08-01,False,US-LA,74.0,0.0,18.0,0.0,1.0
2013-09-01,False,US-LA,70.0,0.0,16.0,0.0,5.0
2013-10-01,False,US-LA,74.0,0.0,18.0,0.0,1.0
2013-11-01,False,US-LA,96.0,0.0,23.0,0.0,1.0
2013-12-01,False,US-LA,92.0,0.0,17.0,0.0,0.0
2014-01-01,False,US-LA,71.0,0.0,19.0,0.0,1.0
2014-02-01,False,US-LA,67.0,0.0,18.0,0.0,1.0
2014-03-01,False,US-LA,72.0,0.0,19.0,0.0,1.0
2014-04-01,False,US-LA,72.0,0.0,19.0,0.0,2.0
2014-05-01,False,US-LA,78.0,0.0,22.0,0.0,3.0
2014-06-01,False,US-LA,73.0,0.0,18.0,0.0,1.0
2014-07-01,False,US-LA,73.0,0.0,19.0,0.0,1.0
2014-08-01,False,US-LA,63.0,0.0,17.0,0.0,1.0
2014-09-01,False,US-LA,67.0,0.0,15.0,0.0,2.0
2014-10-01,False,US-LA,62.0,0.0,19.0,0.0,0.0
2014-11-01,False,US-LA,85.0,0.0,21.0,0.0,1.0
2014-12-01,False,US-LA,78.0,0.0,18.0,0.0,0.0
2015-01-01,False,US-LA,78.0,0.0,17.0,0.0,1.0
2015-02-01,False,US-LA,79.0,0.0,16.0,0.0,0.0
2015-03-01,False,US-LA,72.0,0.0,19.0,0.0,2.0
2015-04-01,False,US-LA,66.0,0.0,15.0,0.0,2.0
2015-05-01,False,US-LA,64.0,0.0,18.0,0.0,18.0
2015-06-01,False,US-LA,67.0,0.0,16.0,0.0,13.0
2015-07-01,False,US-LA,75.0,0.0,18.0,0.0,2.0
2015-08-01,False,US-LA,63.0,0.0,18.0,0.0,2.0
2015-09-01,False,US-LA,68.0,0.0,18.0,0.0,1.0
2015-10-01,False,US-LA,76.0,0.0,15.0,0.0,10.0
2015-11-01,False,US-LA,76.0,0.0,18.0,0.0,2.0
2015-12-01,False,US-LA,93.0,0.0,14.0,0.0,3.0
2016-01-01,False,US-LA,74.0,0.0,16.0,0.0,4.0
2016-02-01,False,US-LA,75.0,0.0,16.0,0.0,1.0
2016-03-01,False,US-LA,72.0,0.0,14.0,0.0,52.0
2016-04-01,False,US-LA,64.0,0.0,16.0,0.0,11.0
2016-05-01,False,US-LA,74.0,0.0,16.0,0.0,5.0
2016-06-01,False,US-LA,73.0,0.0,14.0,0.0,6.0
2016-07-01,False,US-LA,76.0,0.0,17.0,0.0,1.0
2016-08-01,False,US-LA,76.0,0.0,15.0,0.0,100.0
2016-09-01,False,US-LA,76.0,0.0,15.0,0.0,7.0
2016-10-01,False,US-LA,71.0,0.0,17.0,0.0,5.0
2016-11-01,False,US-LA,94.0,0.0,23.0,0.0,2.0
2016-12-01,False,US-LA,89.0,0.0,19.0,0.0,1.0
2017-01-01,False,US-LA,77.0,0.0,16.0,0.0,3.0
2017-02-01,False,US-LA,80.0,0.0,16.0,0.0,2.0
2017-03-01,False,US-LA,79.0,0.0,16.0,0.0,2.0
2017-04-01,False,US-LA,70.0,0.0,19.0,0.0,3.0
2017-05-01,False,US-LA,71.0,0.0,15.0,0.0,7.0
2017-06-01,False,US-LA,75.0,0.0,16.0,0.0,5.0
2017-07-01,False,US-LA,75.0,0.0,18.0,0.0,3.0
2017-08-01,False,US-LA,67.0,0.0,20.0,0.0,52.0
2017-09-01,False,US-LA,74.0,0.0,16.0,0.0,11.0
2017-10-01,False,US-LA,76.0,0.0,18.0,0.0,3.0
2017-11-01,False,US-LA,70.0,0.0,20.0,0.0,1.0
2017-12-01,False,US-LA,81.0,0.0,21.0,0.0,1.0
2018-01-01,False,US-LA,75.0,0.0,23.0,0.0,2.0
2018-02-01,False,US-LA,59.0,0.0,18.0,0.0,3.0
2018-03-01,False,US-LA,65.0,0.0,17.0,0.0,3.0
2018-04-01,False,US-LA,66.0,0.0,19.0,0.0,3.0
2018-05-01,False,US-LA,66.0,0.0,17.0,0.0,5.0
2018-06-01,False,US-LA,66.0,0.0,20.0,0.0,4.0
2018-07-01,False,US-LA,77.0,0.0,20.0,0.0,3.0
2018-08-01,False,US-LA,63.0,0.0,20.0,0.0,2.0
2018-09-01,False,US-LA,63.0,0.0,21.0,0.0,6.0
2018-10-01,False,US-LA,63.0,0.0,16.0,0.0,4.0
2018-11-01,False,US-LA,80.0,0.0,24.0,0.0,2.0
2018-12-01,False,US-LA,71.0,0.0,22.0,0.0,3.0
2019-01-01,False,US-LA,62.0,0.0,18.0,0.0,2.0
2019-02-01,False,US-LA,67.0,0.0,18.0,0.0,3.0
2019-03-01,False,US-LA,66.0,0.0,18.0,0.0,6.0
2019-04-01,False,US-LA,76.0,0.0,20.0,0.0,4.0
2019-05-01,False,US-LA,65.0,0.0,20.0,0.0,13.0
2019-06-01,False,US-LA,60.0,0.0,22.0,0.0,13.0
2019-07-01,False,US-LA,65.0,0.0,19.0,0.0,22.0
2019-08-01,False,US-LA,74.0,0.0,21.0,0.0,3.0
2019-09-01,False,US-LA,65.0,0.0,17.0,0.0,8.0
2019-10-01,False,US-LA,72.0,0.0,17.0,0.0,2.0
2019-11-01,False,US-LA,70.0,0.0,23.0,0.0,1.0
2019-12-01,False,US-LA,71.0,0.0,21.0,0.0,1.0
2020-01-01,False,US-LA,66.0,0.0,19.0,0.0,2.0
2020-02-01,False,US-LA,66.0,0.0,28.0,0.0,7.0
2020-03-01,False,US-LA,65.0,0.0,21.0,0.0,1.0
2020-04-01,False,US-LA,67.0,0.0,26.0,0.0,1.0
2020-05-01,False,US-LA,72.0,0.0,24.0,0.0,4.0
2020-06-01,False,US-LA,69.0,0.0,24.0,0.0,4.0
2020-07-01,False,US-LA,66.0,0.0,31.0,0.0,2.0
2020-08-01,False,US-LA,66.0,0.0,25.0,0.0,4.0
2020-09-01,False,US-LA,74.0,0.0,22.0,0.0,5.0
2020-10-01,False,US-LA,66.0,0.0,28.0,0.0,1.0
2020-11-01,False,US-LA,67.0,0.0,25.0,0.0,2.0
2020-12-01,False,US-LA,72.0,0.0,25.0,0.0,1.0
2021-01-01,False,US-LA,67.0,0.0,24.0,0.0,1.0
2010-01-01,False,US-ME,64.0,0.0,12.0,0.0,0.0
2010-02-01,False,US-ME,59.0,0.0,10.0,0.0,2.0
2010-03-01,False,US-ME,63.0,0.0,7.0,0.0,1.0
2010-04-01,False,US-ME,69.0,0.0,10.0,0.0,4.0
2010-05-01,False,US-ME,76.0,0.0,19.0,0.0,3.0
2010-06-01,False,US-ME,65.0,0.0,11.0,0.0,1.0
2010-07-01,False,US-ME,71.0,0.0,5.0,0.0,0.0
2010-08-01,False,US-ME,64.0,0.0,11.0,0.0,1.0
2010-09-01,False,US-ME,47.0,0.0,15.0,0.0,0.0
2010-10-01,False,US-ME,57.0,0.0,19.0,0.0,0.0
2010-11-01,False,US-ME,65.0,0.0,15.0,0.0,0.0
2010-12-01,False,US-ME,54.0,0.0,12.0,0.0,1.0
2011-01-01,False,US-ME,60.0,0.0,13.0,0.0,2.0
2011-02-01,False,US-ME,52.0,0.0,12.0,0.0,0.0
2011-03-01,False,US-ME,62.0,0.0,12.0,0.0,1.0
2011-04-01,False,US-ME,61.0,0.0,8.0,0.0,1.0
2011-05-01,False,US-ME,58.0,0.0,9.0,0.0,3.0
2011-06-01,False,US-ME,61.0,0.0,11.0,0.0,1.0
2011-07-01,False,US-ME,68.0,0.0,14.0,0.0,3.0
2011-08-01,False,US-ME,62.0,0.0,14.0,0.0,7.0
2011-09-01,False,US-ME,63.0,0.0,14.0,0.0,5.0
2011-10-01,False,US-ME,69.0,0.0,11.0,0.0,3.0
2011-11-01,False,US-ME,75.0,0.0,15.0,0.0,1.0
2011-12-01,False,US-ME,99.0,0.0,12.0,0.0,1.0
2012-01-01,False,US-ME,79.0,0.0,12.0,0.0,0.0
2012-02-01,False,US-ME,80.0,0.0,13.0,0.0,0.0
2012-03-01,False,US-ME,88.0,0.0,6.0,0.0,0.0
