Metro,datetime,isPartial,apartment for rent,studio for rent,1 bedroom for rent,3 bedroom for rent,starbucks,rel_pop_apartment for rent,rel_pop_studio for rent,rel_pop_1 bedroom for rent,rel_pop_3 bedroom for rent,rel_pop_starbucks
Lexington-Fayette,2018-09-01,False,44.44444444444444,20.0,0.0,0.0,70.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2018-10-01,False,11.11111111111111,0.0,0.0,22.22222222222222,83.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2018-11-01,False,33.333333333333336,0.0,25.0,0.0,93.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2018-12-01,False,44.44444444444444,0.0,0.0,11.11111111111111,69.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-01-01,False,33.333333333333336,20.0,25.0,33.333333333333336,60.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-02-01,False,44.44444444444444,0.0,25.0,44.44444444444444,85.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-03-01,False,22.22222222222222,0.0,25.0,55.55555555555556,66.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-04-01,False,33.333333333333336,0.0,0.0,22.22222222222222,73.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-05-01,False,33.333333333333336,0.0,0.0,11.11111111111111,86.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-06-01,False,44.44444444444444,0.0,50.0,0.0,74.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-07-01,False,44.44444444444444,0.0,0.0,0.0,82.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-08-01,False,33.333333333333336,20.0,0.0,22.22222222222222,65.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-09-01,False,22.22222222222222,20.0,0.0,11.11111111111111,85.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-10-01,False,11.11111111111111,20.0,0.0,44.44444444444444,73.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-11-01,False,11.11111111111111,0.0,25.0,22.22222222222222,100.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2019-12-01,False,33.333333333333336,20.0,0.0,22.22222222222222,91.0,9.0,5.0,4.0,9.0,100.0
Lexington-Fayette,2020-01-01,False,22.22222222222222,0.0,50.0,11.11111111111111,65.0,9.0,5.0,4.0,9.0,100.0
Columbus,2014-01-01,False,33.333333333333336,0.0,0.0,0.0,39.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-02-01,False,33.333333333333336,0.0,0.0,0.0,42.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-03-01,False,50.0,0.0,50.0,0.0,43.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-04-01,False,83.33333333333333,33.333333333333336,0.0,16.666666666666668,40.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-05-01,False,66.66666666666667,66.66666666666667,0.0,0.0,59.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-06-01,False,33.333333333333336,0.0,50.0,16.666666666666668,51.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-07-01,False,83.33333333333333,0.0,0.0,16.666666666666668,51.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-08-01,False,66.66666666666667,100.0,0.0,16.666666666666668,49.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-09-01,False,50.0,0.0,50.0,33.333333333333336,40.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-10-01,False,33.333333333333336,0.0,0.0,16.666666666666668,46.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-11-01,False,66.66666666666667,33.333333333333336,50.0,16.666666666666668,48.0,6.0,3.0,2.0,6.0,100.0
Columbus,2014-12-01,False,16.666666666666668,33.333333333333336,0.0,16.666666666666668,57.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-01-01,False,50.0,33.333333333333336,50.0,33.333333333333336,48.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-02-01,False,66.66666666666667,0.0,0.0,0.0,30.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-03-01,False,66.66666666666667,0.0,0.0,16.666666666666668,38.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-04-01,False,83.33333333333333,33.333333333333336,50.0,16.666666666666668,39.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-05-01,False,66.66666666666667,33.333333333333336,50.0,33.333333333333336,58.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-06-01,False,50.0,0.0,0.0,33.333333333333336,53.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-07-01,False,50.0,100.0,50.0,0.0,46.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-08-01,False,83.33333333333333,33.333333333333336,0.0,66.66666666666667,55.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-09-01,False,50.0,0.0,0.0,16.666666666666668,54.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-10-01,False,50.0,66.66666666666667,0.0,0.0,45.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-11-01,False,66.66666666666667,33.333333333333336,0.0,0.0,82.0,6.0,3.0,2.0,6.0,100.0
Columbus,2015-12-01,False,33.333333333333336,33.333333333333336,50.0,33.333333333333336,58.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-01-01,False,33.333333333333336,33.333333333333336,50.0,16.666666666666668,56.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-02-01,False,66.66666666666667,33.333333333333336,50.0,33.333333333333336,56.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-03-01,False,66.66666666666667,33.333333333333336,50.0,33.333333333333336,65.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-04-01,False,66.66666666666667,33.333333333333336,0.0,16.666666666666668,61.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-05-01,False,50.0,33.333333333333336,0.0,16.666666666666668,68.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-06-01,False,100.0,33.333333333333336,0.0,33.333333333333336,76.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-07-01,False,100.0,33.333333333333336,0.0,0.0,66.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-08-01,False,16.666666666666668,33.333333333333336,0.0,16.666666666666668,60.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-09-01,False,50.0,33.333333333333336,0.0,33.333333333333336,58.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-10-01,False,33.333333333333336,0.0,0.0,16.666666666666668,56.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-11-01,False,50.0,0.0,0.0,0.0,81.0,6.0,3.0,2.0,6.0,100.0
Columbus,2016-12-01,False,66.66666666666667,33.333333333333336,50.0,50.0,84.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-01-01,False,83.33333333333333,0.0,50.0,16.666666666666668,75.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-02-01,False,66.66666666666667,0.0,50.0,16.666666666666668,63.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-03-01,False,100.0,0.0,50.0,33.333333333333336,56.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-04-01,False,66.66666666666667,66.66666666666667,0.0,16.666666666666668,84.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-05-01,False,66.66666666666667,0.0,0.0,16.666666666666668,71.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-06-01,False,66.66666666666667,66.66666666666667,50.0,100.0,63.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-07-01,False,50.0,0.0,50.0,33.333333333333336,61.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-08-01,False,66.66666666666667,33.333333333333336,50.0,50.0,70.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-09-01,False,66.66666666666667,0.0,0.0,33.333333333333336,66.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-10-01,False,16.666666666666668,0.0,50.0,33.333333333333336,60.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-11-01,False,100.0,0.0,100.0,33.333333333333336,76.0,6.0,3.0,2.0,6.0,100.0
Columbus,2017-12-01,False,66.66666666666667,0.0,50.0,33.333333333333336,84.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-01-01,False,50.0,33.333333333333336,50.0,33.333333333333336,45.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-02-01,False,50.0,0.0,100.0,0.0,45.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-03-01,False,83.33333333333333,33.333333333333336,50.0,66.66666666666667,63.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-04-01,False,50.0,33.333333333333336,50.0,0.0,83.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-05-01,False,100.0,0.0,0.0,33.333333333333336,70.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-06-01,False,100.0,0.0,100.0,50.0,68.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-07-01,False,33.333333333333336,0.0,50.0,33.333333333333336,68.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-08-01,False,50.0,0.0,50.0,0.0,76.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-09-01,False,50.0,0.0,0.0,33.333333333333336,73.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-10-01,False,66.66666666666667,33.333333333333336,0.0,33.333333333333336,69.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-11-01,False,33.333333333333336,33.333333333333336,50.0,16.666666666666668,99.0,6.0,3.0,2.0,6.0,100.0
Columbus,2018-12-01,False,50.0,33.333333333333336,0.0,16.666666666666668,79.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-01-01,False,66.66666666666667,33.333333333333336,0.0,33.333333333333336,72.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-02-01,False,66.66666666666667,0.0,0.0,50.0,53.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-03-01,False,33.333333333333336,0.0,50.0,33.333333333333336,76.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-04-01,False,50.0,0.0,0.0,16.666666666666668,74.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-05-01,False,66.66666666666667,33.333333333333336,0.0,16.666666666666668,96.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-06-01,False,83.33333333333333,33.333333333333336,0.0,16.666666666666668,88.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-07-01,False,83.33333333333333,0.0,50.0,33.333333333333336,78.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-08-01,False,66.66666666666667,33.333333333333336,0.0,33.333333333333336,82.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-09-01,False,50.0,33.333333333333336,50.0,33.333333333333336,82.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-10-01,False,50.0,33.333333333333336,50.0,50.0,67.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-11-01,False,66.66666666666667,33.333333333333336,50.0,33.333333333333336,89.0,6.0,3.0,2.0,6.0,100.0
Columbus,2019-12-01,False,33.333333333333336,33.333333333333336,50.0,16.666666666666668,100.0,6.0,3.0,2.0,6.0,100.0
Columbus,2020-01-01,False,66.66666666666667,33.333333333333336,100.0,16.666666666666668,83.0,6.0,3.0,2.0,6.0,100.0
Cleveland-Elyria,2014-01-01,False,14.285714285714286,50.0,0.0,0.0,41.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-02-01,False,42.857142857142854,0.0,0.0,0.0,42.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-03-01,False,14.285714285714286,0.0,0.0,0.0,40.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-04-01,False,28.571428571428573,0.0,0.0,0.0,41.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-05-01,False,57.142857142857146,0.0,0.0,0.0,50.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-06-01,False,14.285714285714286,0.0,0.0,33.333333333333336,57.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-07-01,False,57.142857142857146,0.0,50.0,0.0,47.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-08-01,False,57.142857142857146,0.0,0.0,0.0,40.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-09-01,False,28.571428571428573,0.0,0.0,0.0,49.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-10-01,False,28.571428571428573,0.0,0.0,0.0,45.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-11-01,False,42.857142857142854,0.0,0.0,0.0,60.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2014-12-01,False,42.857142857142854,0.0,0.0,0.0,61.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-01-01,False,57.142857142857146,0.0,0.0,0.0,40.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-02-01,False,85.71428571428571,50.0,0.0,33.333333333333336,46.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-03-01,False,42.857142857142854,50.0,0.0,100.0,45.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-04-01,False,71.42857142857143,50.0,50.0,0.0,56.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-05-01,False,42.857142857142854,0.0,0.0,0.0,43.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-06-01,False,28.571428571428573,0.0,0.0,66.66666666666667,53.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-07-01,False,57.142857142857146,0.0,50.0,33.333333333333336,45.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-08-01,False,57.142857142857146,0.0,50.0,33.333333333333336,44.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-09-01,False,42.857142857142854,50.0,50.0,33.333333333333336,43.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-10-01,False,42.857142857142854,0.0,0.0,33.333333333333336,50.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-11-01,False,42.857142857142854,0.0,50.0,33.333333333333336,84.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2015-12-01,False,28.571428571428573,0.0,0.0,33.333333333333336,62.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-01-01,False,71.42857142857143,50.0,0.0,33.333333333333336,54.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-02-01,False,100.0,50.0,0.0,66.66666666666667,51.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-03-01,False,57.142857142857146,50.0,50.0,33.333333333333336,48.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-04-01,False,28.571428571428573,0.0,0.0,66.66666666666667,55.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-05-01,False,57.142857142857146,0.0,0.0,33.333333333333336,54.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-06-01,False,28.571428571428573,0.0,0.0,33.333333333333336,60.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-07-01,False,71.42857142857143,0.0,0.0,0.0,51.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-08-01,False,42.857142857142854,0.0,0.0,33.333333333333336,53.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-09-01,False,57.142857142857146,0.0,50.0,66.66666666666667,60.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-10-01,False,71.42857142857143,50.0,0.0,33.333333333333336,47.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-11-01,False,42.857142857142854,0.0,0.0,100.0,69.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2016-12-01,False,42.857142857142854,50.0,100.0,33.333333333333336,70.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-01-01,False,71.42857142857143,50.0,0.0,33.333333333333336,56.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-02-01,False,57.142857142857146,50.0,50.0,33.333333333333336,63.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-03-01,False,57.142857142857146,50.0,50.0,33.333333333333336,57.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-04-01,False,57.142857142857146,50.0,50.0,33.333333333333336,80.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-05-01,False,28.571428571428573,50.0,0.0,33.333333333333336,63.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-06-01,False,71.42857142857143,0.0,50.0,66.66666666666667,58.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-07-01,False,57.142857142857146,50.0,50.0,33.333333333333336,56.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-08-01,False,71.42857142857143,50.0,0.0,33.333333333333336,68.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-09-01,False,42.857142857142854,50.0,50.0,66.66666666666667,59.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-10-01,False,71.42857142857143,50.0,50.0,33.333333333333336,60.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-11-01,False,42.857142857142854,50.0,0.0,33.333333333333336,76.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2017-12-01,False,71.42857142857143,50.0,50.0,33.333333333333336,80.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-01-01,False,42.857142857142854,0.0,50.0,66.66666666666667,65.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-02-01,False,42.857142857142854,50.0,0.0,66.66666666666667,49.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-03-01,False,42.857142857142854,100.0,0.0,33.333333333333336,66.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-04-01,False,57.142857142857146,50.0,50.0,66.66666666666667,79.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-05-01,False,57.142857142857146,50.0,50.0,33.333333333333336,67.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-06-01,False,42.857142857142854,0.0,0.0,33.333333333333336,69.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-07-01,False,57.142857142857146,0.0,0.0,66.66666666666667,71.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-08-01,False,42.857142857142854,50.0,50.0,33.333333333333336,78.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-09-01,False,42.857142857142854,0.0,0.0,33.333333333333336,78.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-10-01,False,28.571428571428573,0.0,0.0,0.0,74.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-11-01,False,42.857142857142854,50.0,50.0,33.333333333333336,91.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2018-12-01,False,42.857142857142854,50.0,50.0,66.66666666666667,90.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-01-01,False,71.42857142857143,50.0,0.0,66.66666666666667,75.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-02-01,False,42.857142857142854,50.0,50.0,66.66666666666667,63.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-03-01,False,42.857142857142854,50.0,50.0,33.333333333333336,77.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-04-01,False,42.857142857142854,50.0,0.0,33.333333333333336,69.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-05-01,False,57.142857142857146,50.0,50.0,66.66666666666667,90.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-06-01,False,57.142857142857146,50.0,50.0,66.66666666666667,89.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-07-01,False,57.142857142857146,50.0,50.0,33.333333333333336,89.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-08-01,False,57.142857142857146,50.0,0.0,33.333333333333336,80.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-09-01,False,28.571428571428573,0.0,50.0,33.333333333333336,85.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-10-01,False,28.571428571428573,0.0,0.0,33.333333333333336,76.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-11-01,False,42.857142857142854,0.0,0.0,33.333333333333336,97.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2019-12-01,False,71.42857142857143,0.0,50.0,33.333333333333336,100.0,7.0,2.0,2.0,3.0,100.0
Cleveland-Elyria,2020-01-01,False,71.42857142857143,50.0,50.0,66.66666666666667,84.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-01-01,False,14.285714285714286,50.0,0.0,0.0,41.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-02-01,False,42.857142857142854,0.0,0.0,0.0,42.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-03-01,False,14.285714285714286,0.0,0.0,0.0,40.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-04-01,False,28.571428571428573,0.0,0.0,0.0,41.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-05-01,False,57.142857142857146,0.0,0.0,0.0,50.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-06-01,False,14.285714285714286,0.0,0.0,33.333333333333336,57.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-07-01,False,57.142857142857146,0.0,50.0,0.0,47.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-08-01,False,57.142857142857146,0.0,0.0,0.0,40.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-09-01,False,28.571428571428573,0.0,0.0,0.0,49.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-10-01,False,28.571428571428573,0.0,0.0,0.0,45.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-11-01,False,42.857142857142854,0.0,0.0,0.0,60.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2014-12-01,False,42.857142857142854,0.0,0.0,0.0,61.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-01-01,False,57.142857142857146,0.0,0.0,0.0,40.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-02-01,False,85.71428571428571,50.0,0.0,33.333333333333336,46.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-03-01,False,42.857142857142854,50.0,0.0,100.0,45.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-04-01,False,71.42857142857143,50.0,50.0,0.0,56.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-05-01,False,42.857142857142854,0.0,0.0,0.0,43.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-06-01,False,28.571428571428573,0.0,0.0,66.66666666666667,53.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-07-01,False,57.142857142857146,0.0,50.0,33.333333333333336,45.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-08-01,False,57.142857142857146,0.0,50.0,33.333333333333336,44.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-09-01,False,42.857142857142854,50.0,50.0,33.333333333333336,43.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-10-01,False,42.857142857142854,0.0,0.0,33.333333333333336,50.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-11-01,False,42.857142857142854,0.0,50.0,33.333333333333336,84.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2015-12-01,False,28.571428571428573,0.0,0.0,33.333333333333336,62.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-01-01,False,71.42857142857143,50.0,0.0,33.333333333333336,54.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-02-01,False,100.0,50.0,0.0,66.66666666666667,51.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-03-01,False,57.142857142857146,50.0,50.0,33.333333333333336,48.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-04-01,False,28.571428571428573,0.0,0.0,66.66666666666667,55.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-05-01,False,57.142857142857146,0.0,0.0,33.333333333333336,54.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-06-01,False,28.571428571428573,0.0,0.0,33.333333333333336,60.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-07-01,False,71.42857142857143,0.0,0.0,0.0,51.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-08-01,False,42.857142857142854,0.0,0.0,33.333333333333336,53.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-09-01,False,57.142857142857146,0.0,50.0,66.66666666666667,60.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-10-01,False,71.42857142857143,50.0,0.0,33.333333333333336,47.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-11-01,False,42.857142857142854,0.0,0.0,100.0,69.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2016-12-01,False,42.857142857142854,50.0,100.0,33.333333333333336,70.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-01-01,False,71.42857142857143,50.0,0.0,33.333333333333336,56.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-02-01,False,57.142857142857146,50.0,50.0,33.333333333333336,63.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-03-01,False,57.142857142857146,50.0,50.0,33.333333333333336,57.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-04-01,False,57.142857142857146,50.0,50.0,33.333333333333336,80.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-05-01,False,28.571428571428573,50.0,0.0,33.333333333333336,63.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-06-01,False,71.42857142857143,0.0,50.0,66.66666666666667,58.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-07-01,False,57.142857142857146,50.0,50.0,33.333333333333336,56.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-08-01,False,71.42857142857143,50.0,0.0,33.333333333333336,68.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-09-01,False,42.857142857142854,50.0,50.0,66.66666666666667,59.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-10-01,False,71.42857142857143,50.0,50.0,33.333333333333336,60.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-11-01,False,42.857142857142854,50.0,0.0,33.333333333333336,76.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2017-12-01,False,71.42857142857143,50.0,50.0,33.333333333333336,80.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2018-01-01,False,42.857142857142854,0.0,50.0,66.66666666666667,65.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2018-02-01,False,42.857142857142854,50.0,0.0,66.66666666666667,49.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2018-03-01,False,42.857142857142854,100.0,0.0,33.333333333333336,66.0,7.0,2.0,2.0,3.0,100.0
Canton-Massillon,2018-04-01,False,57.142857142857146,50.0,50.0,66.66666666666667,79.0,7.0,2.0,2.0,3.0,100.0
