Metro,datetime,isPartial,condos for rent,duplex apartments for rent,townhomes for rent,townhouses for rent,starbucks,rel_pop_condos for rent,rel_pop_duplex apartments for rent,rel_pop_townhomes for rent,rel_pop_townhouses for rent,rel_pop_starbucks
Providence-Warwick,2017-01-01,False,50.0,,50.0,50.0,67.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-02-01,False,33.333333333333336,,0.0,0.0,62.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-03-01,False,38.888888888888886,,0.0,50.0,80.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-04-01,False,16.666666666666668,,25.0,25.0,89.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-05-01,False,38.888888888888886,,25.0,0.0,61.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-06-01,False,16.666666666666668,,0.0,0.0,65.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-07-01,False,22.22222222222222,,25.0,25.0,76.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-08-01,False,55.55555555555556,,0.0,50.0,52.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-09-01,False,16.666666666666668,,25.0,25.0,66.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-10-01,False,38.888888888888886,,0.0,0.0,74.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-11-01,False,16.666666666666668,,0.0,25.0,69.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2017-12-01,False,27.77777777777778,,0.0,25.0,80.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-01-01,False,11.11111111111111,,25.0,50.0,75.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-02-01,False,5.555555555555555,,25.0,50.0,50.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-03-01,False,16.666666666666668,,0.0,25.0,66.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-04-01,False,44.44444444444444,,0.0,50.0,84.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-05-01,False,38.888888888888886,,50.0,75.0,70.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-06-01,False,50.0,,25.0,50.0,62.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-07-01,False,44.44444444444444,,0.0,50.0,67.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-08-01,False,38.888888888888886,,25.0,75.0,87.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-09-01,False,44.44444444444444,,0.0,25.0,75.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-10-01,False,22.22222222222222,,25.0,25.0,51.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-11-01,False,16.666666666666668,,0.0,25.0,84.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2018-12-01,False,16.666666666666668,,0.0,25.0,93.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-01-01,False,22.22222222222222,,75.0,75.0,66.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-02-01,False,22.22222222222222,,0.0,50.0,65.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-03-01,False,22.22222222222222,,25.0,0.0,69.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-04-01,False,44.44444444444444,,0.0,0.0,63.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-05-01,False,27.77777777777778,,0.0,0.0,100.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-06-01,False,27.77777777777778,,50.0,50.0,76.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-07-01,False,50.0,,25.0,50.0,96.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-08-01,False,11.11111111111111,,0.0,25.0,81.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-09-01,False,44.44444444444444,,25.0,25.0,98.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-10-01,False,22.22222222222222,,0.0,25.0,68.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-11-01,False,33.333333333333336,,0.0,0.0,89.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2019-12-01,False,22.22222222222222,,0.0,25.0,93.0,18.0,0.0,4.0,4.0,100.0
Providence-Warwick,2020-01-01,False,50.0,,25.0,25.0,71.0,18.0,0.0,4.0,4.0,100.0
Manchester-Nashua,2014-01-01,False,60.0,,100.0,0.0,48.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-02-01,False,80.0,,0.0,100.0,54.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-03-01,False,100.0,,0.0,100.0,46.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-04-01,False,80.0,,0.0,100.0,51.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-05-01,False,80.0,,100.0,100.0,63.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-06-01,False,60.0,,100.0,0.0,53.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-07-01,False,60.0,,0.0,100.0,60.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-08-01,False,60.0,,100.0,100.0,52.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-09-01,False,60.0,,100.0,100.0,53.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-10-01,False,40.0,,100.0,0.0,51.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-11-01,False,20.0,,100.0,100.0,65.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2014-12-01,False,40.0,,0.0,100.0,69.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-01-01,False,80.0,,0.0,100.0,56.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-02-01,False,100.0,,100.0,100.0,57.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-03-01,False,80.0,,100.0,0.0,58.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-04-01,False,100.0,,100.0,100.0,64.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-05-01,False,80.0,,100.0,100.0,59.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-06-01,False,100.0,,100.0,100.0,60.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-07-01,False,40.0,,0.0,0.0,60.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-08-01,False,80.0,,100.0,100.0,50.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-09-01,False,60.0,,0.0,100.0,54.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-10-01,False,60.0,,100.0,100.0,61.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-11-01,False,40.0,,100.0,100.0,90.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2015-12-01,False,20.0,,0.0,0.0,72.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-01-01,False,100.0,,100.0,0.0,64.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-02-01,False,80.0,,0.0,100.0,56.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-03-01,False,80.0,,100.0,100.0,57.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-04-01,False,80.0,,100.0,0.0,63.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-05-01,False,60.0,,100.0,100.0,68.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-06-01,False,100.0,,0.0,100.0,72.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-07-01,False,80.0,,100.0,100.0,79.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-08-01,False,80.0,,100.0,0.0,69.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-09-01,False,40.0,,100.0,100.0,62.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-10-01,False,40.0,,0.0,0.0,61.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-11-01,False,60.0,,0.0,0.0,77.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2016-12-01,False,40.0,,0.0,0.0,82.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-01-01,False,80.0,,100.0,100.0,63.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-02-01,False,100.0,,100.0,100.0,65.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-03-01,False,80.0,,0.0,100.0,58.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-04-01,False,80.0,,0.0,100.0,88.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-05-01,False,80.0,,100.0,0.0,69.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-06-01,False,100.0,,100.0,100.0,68.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-07-01,False,60.0,,100.0,0.0,70.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-08-01,False,40.0,,0.0,100.0,64.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-09-01,False,60.0,,100.0,0.0,66.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-10-01,False,60.0,,0.0,100.0,60.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-11-01,False,40.0,,0.0,100.0,79.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2017-12-01,False,60.0,,0.0,0.0,85.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-01-01,False,40.0,,100.0,0.0,64.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-02-01,False,60.0,,0.0,100.0,57.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-03-01,False,60.0,,0.0,100.0,69.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-04-01,False,80.0,,100.0,100.0,82.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-05-01,False,80.0,,0.0,0.0,75.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-06-01,False,60.0,,100.0,100.0,71.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-07-01,False,60.0,,0.0,100.0,74.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-08-01,False,80.0,,100.0,0.0,74.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-09-01,False,60.0,,0.0,0.0,71.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-10-01,False,80.0,,0.0,0.0,67.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-11-01,False,60.0,,0.0,0.0,73.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2018-12-01,False,60.0,,0.0,0.0,80.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-01-01,False,60.0,,100.0,0.0,71.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-02-01,False,80.0,,100.0,100.0,67.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-03-01,False,80.0,,100.0,0.0,71.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-04-01,False,80.0,,100.0,100.0,74.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-05-01,False,40.0,,0.0,0.0,100.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-06-01,False,80.0,,100.0,0.0,79.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-07-01,False,60.0,,100.0,100.0,83.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-08-01,False,60.0,,100.0,0.0,82.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-09-01,False,60.0,,100.0,0.0,83.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-10-01,False,60.0,,0.0,0.0,72.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-11-01,False,40.0,,100.0,0.0,91.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2019-12-01,False,60.0,,100.0,0.0,90.0,5.0,0.0,1.0,1.0,100.0
Manchester-Nashua,2020-01-01,False,60.0,,100.0,100.0,72.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-01-01,False,60.0,,100.0,0.0,48.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-02-01,False,80.0,,0.0,100.0,54.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-03-01,False,100.0,,0.0,100.0,46.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-04-01,False,80.0,,0.0,100.0,51.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-05-01,False,80.0,,100.0,100.0,63.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-06-01,False,60.0,,100.0,0.0,53.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-07-01,False,60.0,,0.0,100.0,60.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-08-01,False,60.0,,100.0,100.0,52.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-09-01,False,60.0,,100.0,100.0,53.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-10-01,False,40.0,,100.0,0.0,51.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-11-01,False,20.0,,100.0,100.0,65.0,5.0,0.0,1.0,1.0,100.0
Concord,2014-12-01,False,40.0,,0.0,100.0,69.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-01-01,False,80.0,,0.0,100.0,56.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-02-01,False,100.0,,100.0,100.0,57.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-03-01,False,80.0,,100.0,0.0,58.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-04-01,False,100.0,,100.0,100.0,64.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-05-01,False,80.0,,100.0,100.0,59.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-06-01,False,100.0,,100.0,100.0,60.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-07-01,False,40.0,,0.0,0.0,60.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-08-01,False,80.0,,100.0,100.0,50.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-09-01,False,60.0,,0.0,100.0,54.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-10-01,False,60.0,,100.0,100.0,61.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-11-01,False,40.0,,100.0,100.0,90.0,5.0,0.0,1.0,1.0,100.0
Concord,2015-12-01,False,20.0,,0.0,0.0,72.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-01-01,False,100.0,,100.0,0.0,64.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-02-01,False,80.0,,0.0,100.0,56.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-03-01,False,80.0,,100.0,100.0,57.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-04-01,False,80.0,,100.0,0.0,63.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-05-01,False,60.0,,100.0,100.0,68.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-06-01,False,100.0,,0.0,100.0,72.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-07-01,False,80.0,,100.0,100.0,79.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-08-01,False,80.0,,100.0,0.0,69.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-09-01,False,40.0,,100.0,100.0,62.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-10-01,False,40.0,,0.0,0.0,61.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-11-01,False,60.0,,0.0,0.0,77.0,5.0,0.0,1.0,1.0,100.0
Concord,2016-12-01,False,40.0,,0.0,0.0,82.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-01-01,False,80.0,,100.0,100.0,63.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-02-01,False,100.0,,100.0,100.0,65.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-03-01,False,80.0,,0.0,100.0,58.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-04-01,False,80.0,,0.0,100.0,88.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-05-01,False,80.0,,100.0,0.0,69.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-06-01,False,100.0,,100.0,100.0,68.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-07-01,False,60.0,,100.0,0.0,70.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-08-01,False,40.0,,0.0,100.0,64.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-09-01,False,60.0,,100.0,0.0,66.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-10-01,False,60.0,,0.0,100.0,60.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-11-01,False,40.0,,0.0,100.0,79.0,5.0,0.0,1.0,1.0,100.0
Concord,2017-12-01,False,60.0,,0.0,0.0,85.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-01-01,False,40.0,,100.0,0.0,64.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-02-01,False,60.0,,0.0,100.0,57.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-03-01,False,60.0,,0.0,100.0,69.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-04-01,False,80.0,,100.0,100.0,82.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-05-01,False,80.0,,0.0,0.0,75.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-06-01,False,60.0,,100.0,100.0,71.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-07-01,False,60.0,,0.0,100.0,74.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-08-01,False,80.0,,100.0,0.0,74.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-09-01,False,60.0,,0.0,0.0,71.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-10-01,False,80.0,,0.0,0.0,67.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-11-01,False,60.0,,0.0,0.0,73.0,5.0,0.0,1.0,1.0,100.0
Concord,2018-12-01,False,60.0,,0.0,0.0,80.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-01-01,False,60.0,,100.0,0.0,71.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-02-01,False,80.0,,100.0,100.0,67.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-03-01,False,80.0,,100.0,0.0,71.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-04-01,False,80.0,,100.0,100.0,74.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-05-01,False,40.0,,0.0,0.0,100.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-06-01,False,80.0,,100.0,0.0,79.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-07-01,False,60.0,,100.0,100.0,83.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-08-01,False,60.0,,100.0,0.0,82.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-09-01,False,60.0,,100.0,0.0,83.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-10-01,False,60.0,,0.0,0.0,72.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-11-01,False,40.0,,100.0,0.0,91.0,5.0,0.0,1.0,1.0,100.0
Concord,2019-12-01,False,60.0,,100.0,0.0,90.0,5.0,0.0,1.0,1.0,100.0
Concord,2020-01-01,False,60.0,,100.0,100.0,72.0,5.0,0.0,1.0,1.0,100.0
Portland-South Portland,2014-01-01,False,23.076923076923077,,,,22.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-02-01,False,46.15384615384615,,,,32.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-03-01,False,38.46153846153846,,,,38.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-04-01,False,30.76923076923077,,,,45.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-05-01,False,100.0,,,,22.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-06-01,False,30.76923076923077,,,,35.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-07-01,False,76.92307692307692,,,,18.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-08-01,False,15.384615384615385,,,,47.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-09-01,False,15.384615384615385,,,,32.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-10-01,False,15.384615384615385,,,,32.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-11-01,False,15.384615384615385,,,,49.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2014-12-01,False,0.0,,,,53.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-01-01,False,46.15384615384615,,,,30.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-02-01,False,15.384615384615385,,,,27.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-03-01,False,30.76923076923077,,,,33.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-04-01,False,46.15384615384615,,,,47.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-05-01,False,46.15384615384615,,,,54.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-06-01,False,15.384615384615385,,,,55.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-07-01,False,30.76923076923077,,,,46.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-08-01,False,38.46153846153846,,,,50.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-09-01,False,53.84615384615385,,,,44.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-10-01,False,38.46153846153846,,,,50.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-11-01,False,0.0,,,,100.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2015-12-01,False,23.076923076923077,,,,53.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-01-01,False,0.0,,,,39.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-02-01,False,0.0,,,,54.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-03-01,False,61.53846153846154,,,,33.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-04-01,False,15.384615384615385,,,,42.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-05-01,False,23.076923076923077,,,,52.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-06-01,False,38.46153846153846,,,,40.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-07-01,False,15.384615384615385,,,,36.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-08-01,False,30.76923076923077,,,,66.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-09-01,False,38.46153846153846,,,,61.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-10-01,False,23.076923076923077,,,,29.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-11-01,False,0.0,,,,68.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2016-12-01,False,7.6923076923076925,,,,75.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-01-01,False,30.76923076923077,,,,42.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-02-01,False,0.0,,,,66.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-03-01,False,7.6923076923076925,,,,45.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-04-01,False,46.15384615384615,,,,46.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-05-01,False,46.15384615384615,,,,42.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-06-01,False,7.6923076923076925,,,,51.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-07-01,False,7.6923076923076925,,,,53.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-08-01,False,38.46153846153846,,,,74.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-09-01,False,30.76923076923077,,,,43.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-10-01,False,23.076923076923077,,,,52.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-11-01,False,0.0,,,,54.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2017-12-01,False,23.076923076923077,,,,51.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-01-01,False,15.384615384615385,,,,58.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-02-01,False,30.76923076923077,,,,40.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-03-01,False,7.6923076923076925,,,,41.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-04-01,False,30.76923076923077,,,,66.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-05-01,False,0.0,,,,44.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-06-01,False,23.076923076923077,,,,56.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-07-01,False,30.76923076923077,,,,60.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-08-01,False,7.6923076923076925,,,,63.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-09-01,False,30.76923076923077,,,,62.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-10-01,False,0.0,,,,42.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-11-01,False,30.76923076923077,,,,70.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2018-12-01,False,0.0,,,,73.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-01-01,False,23.076923076923077,,,,45.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-02-01,False,53.84615384615385,,,,55.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-03-01,False,30.76923076923077,,,,54.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-04-01,False,30.76923076923077,,,,50.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-05-01,False,0.0,,,,75.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-06-01,False,38.46153846153846,,,,46.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-07-01,False,30.76923076923077,,,,74.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-08-01,False,38.46153846153846,,,,79.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-09-01,False,15.384615384615385,,,,50.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-10-01,False,7.6923076923076925,,,,55.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-11-01,False,7.6923076923076925,,,,74.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2019-12-01,False,46.15384615384615,,,,66.0,13.0,0.0,0.0,0.0,100.0
Portland-South Portland,2020-01-01,False,7.6923076923076925,,,,59.0,13.0,0.0,0.0,0.0,100.0
Lewiston-Auburn,2014-01-01,False,23.076923076923077,,,,22.0,13.0,0.0,0.0,0.0,100.0
Lewiston-Auburn,2014-02-01,False,46.15384615384615,,,,32.0,13.0,0.0,0.0,0.0,100.0
