Metro,datetime,isPartial,Gun range,Gun licence,Gun control,Gun violence,Starbucks,rel_pop_Gun range,rel_pop_Gun licence,rel_pop_Gun control,rel_pop_Gun violence,rel_pop_Starbucks
Dallas-Fort Worth-Arlington,2018-10-01,False,50.0,,22.22222222222222,50.0,73.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2018-11-01,False,50.0,,33.333333333333336,50.0,87.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2018-12-01,False,50.0,,11.11111111111111,50.0,90.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-01-01,False,50.0,,11.11111111111111,0.0,72.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-02-01,False,50.0,,22.22222222222222,0.0,68.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-03-01,False,60.0,,11.11111111111111,0.0,78.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-04-01,False,50.0,,22.22222222222222,50.0,73.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-05-01,False,40.0,,11.11111111111111,0.0,87.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-06-01,False,50.0,,11.11111111111111,0.0,83.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-07-01,False,50.0,,11.11111111111111,50.0,81.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-08-01,False,50.0,,22.22222222222222,100.0,76.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-09-01,False,50.0,,22.22222222222222,50.0,77.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-10-01,False,50.0,,11.11111111111111,50.0,79.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-11-01,False,60.0,,22.22222222222222,50.0,97.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2019-12-01,False,60.0,,33.333333333333336,50.0,100.0,10.0,0.0,9.0,2.0,100.0
Dallas-Fort Worth-Arlington,2020-01-01,False,70.0,,11.11111111111111,0.0,79.0,10.0,0.0,9.0,2.0,100.0
Tyler,2014-01-01,False,23.076923076923077,,21.428571428571427,0.0,51.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-02-01,False,23.076923076923077,,0.0,0.0,36.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-03-01,False,23.076923076923077,,42.857142857142854,0.0,44.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-04-01,False,0.0,,0.0,0.0,29.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-05-01,False,0.0,,0.0,0.0,44.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-06-01,False,0.0,,0.0,0.0,37.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-07-01,False,0.0,,0.0,0.0,27.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-08-01,False,30.76923076923077,,28.571428571428573,0.0,41.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-09-01,False,0.0,,21.428571428571427,0.0,24.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-10-01,False,23.076923076923077,,42.857142857142854,0.0,54.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-11-01,False,53.84615384615385,,50.0,50.0,42.0,13.0,0.0,14.0,6.0,100.0
Tyler,2014-12-01,False,23.076923076923077,,50.0,0.0,59.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-01-01,False,23.076923076923077,,21.428571428571427,0.0,29.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-02-01,False,76.92307692307692,,21.428571428571427,0.0,23.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-03-01,False,0.0,,21.428571428571427,0.0,38.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-04-01,False,0.0,,21.428571428571427,0.0,31.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-05-01,False,61.53846153846154,,21.428571428571427,0.0,49.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-06-01,False,0.0,,21.428571428571427,50.0,40.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-07-01,False,23.076923076923077,,21.428571428571427,0.0,29.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-08-01,False,0.0,,21.428571428571427,0.0,34.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-09-01,False,84.61538461538461,,64.28571428571429,50.0,40.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-10-01,False,23.076923076923077,,100.0,100.0,42.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-11-01,False,23.076923076923077,,100.0,50.0,61.0,13.0,0.0,14.0,6.0,100.0
Tyler,2015-12-01,False,46.15384615384615,,57.142857142857146,0.0,65.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-01-01,False,38.46153846153846,,35.714285714285715,0.0,33.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-02-01,False,15.384615384615385,,14.285714285714286,0.0,43.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-03-01,False,15.384615384615385,,35.714285714285715,0.0,27.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-04-01,False,0.0,,0.0,0.0,48.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-05-01,False,0.0,,35.714285714285715,0.0,40.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-06-01,False,15.384615384615385,,71.42857142857143,83.33333333333333,59.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-07-01,False,0.0,,14.285714285714286,0.0,38.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-08-01,False,53.84615384615385,,0.0,0.0,64.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-09-01,False,30.76923076923077,,14.285714285714286,33.333333333333336,75.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-10-01,False,30.76923076923077,,42.857142857142854,0.0,43.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-11-01,False,15.384615384615385,,0.0,0.0,57.0,13.0,0.0,14.0,6.0,100.0
Tyler,2016-12-01,False,30.76923076923077,,0.0,0.0,60.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-01-01,False,15.384615384615385,,14.285714285714286,0.0,46.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-02-01,False,0.0,,28.571428571428573,0.0,53.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-03-01,False,0.0,,28.571428571428573,0.0,43.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-04-01,False,15.384615384615385,,14.285714285714286,0.0,53.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-05-01,False,15.384615384615385,,0.0,0.0,77.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-06-01,False,0.0,,0.0,0.0,62.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-07-01,False,30.76923076923077,,0.0,0.0,40.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-08-01,False,15.384615384615385,,0.0,0.0,62.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-09-01,False,15.384615384615385,,0.0,0.0,52.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-10-01,False,0.0,,57.142857142857146,0.0,63.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-11-01,False,61.53846153846154,,28.571428571428573,33.333333333333336,88.0,13.0,0.0,14.0,6.0,100.0
Tyler,2017-12-01,False,0.0,,14.285714285714286,0.0,62.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-01-01,False,69.23076923076923,,0.0,0.0,61.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-02-01,False,61.53846153846154,,71.42857142857143,0.0,65.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-03-01,False,30.76923076923077,,92.85714285714286,33.333333333333336,41.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-04-01,False,69.23076923076923,,92.85714285714286,0.0,50.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-05-01,False,53.84615384615385,,14.285714285714286,0.0,58.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-06-01,False,46.15384615384615,,0.0,33.333333333333336,49.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-07-01,False,100.0,,0.0,0.0,60.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-08-01,False,30.76923076923077,,14.285714285714286,0.0,52.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-09-01,False,15.384615384615385,,0.0,0.0,58.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-10-01,False,0.0,,14.285714285714286,0.0,55.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-11-01,False,30.76923076923077,,14.285714285714286,0.0,85.0,13.0,0.0,14.0,6.0,100.0
Tyler,2018-12-01,False,46.15384615384615,,0.0,33.333333333333336,63.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-01-01,False,0.0,,28.571428571428573,33.333333333333336,47.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-02-01,False,15.384615384615385,,28.571428571428573,33.333333333333336,48.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-03-01,False,46.15384615384615,,42.857142857142854,33.333333333333336,57.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-04-01,False,15.384615384615385,,14.285714285714286,0.0,47.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-05-01,False,46.15384615384615,,0.0,0.0,75.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-06-01,False,30.76923076923077,,0.0,0.0,66.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-07-01,False,46.15384615384615,,14.285714285714286,0.0,52.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-08-01,False,46.15384615384615,,0.0,0.0,62.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-09-01,False,23.076923076923077,,35.714285714285715,50.0,61.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-10-01,False,15.384615384615385,,35.714285714285715,0.0,57.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-11-01,False,38.46153846153846,,21.428571428571427,0.0,100.0,13.0,0.0,14.0,6.0,100.0
Tyler,2019-12-01,False,53.84615384615385,,0.0,0.0,65.0,13.0,0.0,14.0,6.0,100.0
Tyler,2020-01-01,False,38.46153846153846,,21.428571428571427,33.333333333333336,74.0,13.0,0.0,14.0,6.0,100.0
Killeen-Temple,2014-01-01,False,45.45454545454545,,25.0,33.333333333333336,45.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-02-01,False,27.272727272727273,,25.0,0.0,51.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-03-01,False,9.090909090909092,,16.666666666666668,33.333333333333336,37.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-04-01,False,36.36363636363637,,8.333333333333334,0.0,47.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-05-01,False,36.36363636363637,,25.0,0.0,40.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-06-01,False,9.090909090909092,,8.333333333333334,0.0,32.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-07-01,False,27.272727272727273,,8.333333333333334,0.0,33.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-08-01,False,45.45454545454545,,16.666666666666668,0.0,39.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-09-01,False,27.272727272727273,,16.666666666666668,0.0,49.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-10-01,False,36.36363636363637,,33.333333333333336,33.333333333333336,39.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-11-01,False,54.54545454545455,,25.0,66.66666666666667,57.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2014-12-01,False,36.36363636363637,,8.333333333333334,33.333333333333336,50.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-01-01,False,72.72727272727273,,25.0,0.0,37.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-02-01,False,18.181818181818183,,33.333333333333336,0.0,43.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-03-01,False,45.45454545454545,,33.333333333333336,0.0,38.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-04-01,False,18.181818181818183,,0.0,0.0,47.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-05-01,False,27.272727272727273,,8.333333333333334,33.333333333333336,42.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-06-01,False,18.181818181818183,,8.333333333333334,0.0,47.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-07-01,False,54.54545454545455,,0.0,0.0,49.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-08-01,False,36.36363636363637,,0.0,0.0,32.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-09-01,False,9.090909090909092,,41.666666666666664,0.0,54.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-10-01,False,9.090909090909092,,100.0,0.0,56.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-11-01,False,27.272727272727273,,0.0,0.0,100.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2015-12-01,False,90.9090909090909,,58.333333333333336,100.0,83.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-01-01,False,90.9090909090909,,41.666666666666664,66.66666666666667,57.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-02-01,False,81.81818181818181,,50.0,0.0,57.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-03-01,False,27.272727272727273,,25.0,33.333333333333336,44.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-04-01,False,27.272727272727273,,16.666666666666668,66.66666666666667,58.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-05-01,False,54.54545454545455,,25.0,33.333333333333336,72.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-06-01,False,54.54545454545455,,25.0,0.0,59.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-07-01,False,27.272727272727273,,8.333333333333334,33.333333333333336,44.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-08-01,False,63.63636363636363,,16.666666666666668,33.333333333333336,54.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-09-01,False,54.54545454545455,,16.666666666666668,33.333333333333336,70.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-10-01,False,45.45454545454545,,50.0,0.0,51.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-11-01,False,54.54545454545455,,16.666666666666668,0.0,74.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2016-12-01,False,45.45454545454545,,25.0,33.333333333333336,99.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-01-01,False,45.45454545454545,,8.333333333333334,0.0,76.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-02-01,False,9.090909090909092,,0.0,0.0,58.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-03-01,False,54.54545454545455,,8.333333333333334,33.333333333333336,59.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-04-01,False,45.45454545454545,,25.0,0.0,73.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-05-01,False,81.81818181818181,,0.0,0.0,64.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-06-01,False,9.090909090909092,,8.333333333333334,0.0,59.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-07-01,False,36.36363636363637,,16.666666666666668,0.0,60.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-08-01,False,18.181818181818183,,0.0,0.0,55.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-09-01,False,54.54545454545455,,25.0,33.333333333333336,58.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-10-01,False,45.45454545454545,,16.666666666666668,33.333333333333336,66.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-11-01,False,36.36363636363637,,41.666666666666664,33.333333333333336,80.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2017-12-01,False,72.72727272727273,,25.0,0.0,81.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-01-01,False,27.272727272727273,,0.0,33.333333333333336,53.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-02-01,False,63.63636363636363,,66.66666666666667,33.333333333333336,64.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-03-01,False,27.272727272727273,,58.333333333333336,100.0,55.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-04-01,False,45.45454545454545,,25.0,33.333333333333336,70.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-05-01,False,54.54545454545455,,0.0,0.0,59.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-06-01,False,72.72727272727273,,16.666666666666668,0.0,67.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-07-01,False,100.0,,0.0,0.0,80.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-08-01,False,63.63636363636363,,0.0,0.0,55.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-09-01,False,54.54545454545455,,0.0,0.0,76.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-10-01,False,72.72727272727273,,33.333333333333336,0.0,77.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-11-01,False,45.45454545454545,,25.0,0.0,88.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2018-12-01,False,90.9090909090909,,25.0,33.333333333333336,85.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-01-01,False,72.72727272727273,,16.666666666666668,0.0,68.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-02-01,False,72.72727272727273,,25.0,33.333333333333336,63.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-03-01,False,36.36363636363637,,16.666666666666668,33.333333333333336,67.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-04-01,False,36.36363636363637,,16.666666666666668,0.0,72.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-05-01,False,72.72727272727273,,0.0,33.333333333333336,77.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-06-01,False,63.63636363636363,,0.0,0.0,92.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-07-01,False,100.0,,0.0,0.0,74.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-08-01,False,100.0,,33.333333333333336,66.66666666666667,71.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-09-01,False,45.45454545454545,,25.0,33.333333333333336,74.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-10-01,False,54.54545454545455,,33.333333333333336,0.0,75.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-11-01,False,45.45454545454545,,16.666666666666668,33.333333333333336,100.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2019-12-01,False,81.81818181818181,,25.0,33.333333333333336,97.0,11.0,0.0,12.0,3.0,100.0
Killeen-Temple,2020-01-01,False,81.81818181818181,,8.333333333333334,33.333333333333336,73.0,11.0,0.0,12.0,3.0,100.0
Houston-The Woodlands-Sugar Land,2014-01-01,False,62.5,,12.5,0.0,43.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-02-01,False,25.0,,37.5,0.0,49.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-03-01,False,50.0,,37.5,0.0,44.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-04-01,False,37.5,,37.5,0.0,47.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-05-01,False,62.5,,25.0,0.0,46.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-06-01,False,37.5,,25.0,50.0,46.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-07-01,False,62.5,,12.5,0.0,48.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-08-01,False,75.0,,0.0,50.0,47.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-09-01,False,62.5,,12.5,0.0,45.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-10-01,False,50.0,,25.0,0.0,43.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-11-01,False,37.5,,25.0,50.0,59.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2014-12-01,False,50.0,,12.5,0.0,61.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-01-01,False,37.5,,12.5,0.0,49.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-02-01,False,50.0,,12.5,0.0,49.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-03-01,False,50.0,,12.5,0.0,55.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-04-01,False,37.5,,37.5,0.0,50.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-05-01,False,50.0,,25.0,50.0,57.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-06-01,False,50.0,,12.5,50.0,47.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-07-01,False,50.0,,25.0,0.0,58.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-08-01,False,50.0,,12.5,0.0,58.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-09-01,False,62.5,,25.0,0.0,60.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-10-01,False,50.0,,62.5,50.0,49.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-11-01,False,62.5,,25.0,50.0,76.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2015-12-01,False,87.5,,50.0,0.0,71.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-01-01,False,87.5,,75.0,50.0,63.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-02-01,False,62.5,,25.0,50.0,58.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-03-01,False,75.0,,25.0,0.0,58.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-04-01,False,62.5,,25.0,0.0,59.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-05-01,False,87.5,,25.0,0.0,68.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-06-01,False,62.5,,50.0,50.0,67.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-07-01,False,87.5,,12.5,50.0,70.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-08-01,False,75.0,,12.5,0.0,68.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-09-01,False,75.0,,25.0,0.0,60.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-10-01,False,75.0,,37.5,0.0,56.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-11-01,False,75.0,,25.0,50.0,69.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2016-12-01,False,87.5,,12.5,0.0,82.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-01-01,False,100.0,,12.5,0.0,63.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-02-01,False,50.0,,12.5,0.0,56.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-03-01,False,62.5,,12.5,0.0,57.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-04-01,False,75.0,,12.5,50.0,77.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-05-01,False,62.5,,12.5,0.0,71.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-06-01,False,62.5,,0.0,50.0,68.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-07-01,False,75.0,,0.0,0.0,65.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-08-01,False,50.0,,0.0,0.0,62.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-09-01,False,50.0,,12.5,0.0,62.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-10-01,False,62.5,,62.5,50.0,58.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-11-01,False,62.5,,37.5,50.0,72.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2017-12-01,False,100.0,,12.5,0.0,83.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-01-01,False,75.0,,12.5,0.0,66.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-02-01,False,75.0,,100.0,100.0,58.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-03-01,False,75.0,,100.0,100.0,62.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-04-01,False,75.0,,50.0,100.0,78.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-05-01,False,50.0,,25.0,50.0,70.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-06-01,False,62.5,,12.5,50.0,69.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-07-01,False,62.5,,12.5,0.0,64.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-08-01,False,62.5,,12.5,0.0,73.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-09-01,False,62.5,,12.5,0.0,73.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-10-01,False,50.0,,25.0,0.0,71.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-11-01,False,62.5,,25.0,50.0,88.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2018-12-01,False,62.5,,12.5,50.0,89.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2019-01-01,False,62.5,,12.5,0.0,75.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2019-02-01,False,62.5,,12.5,50.0,67.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2019-03-01,False,75.0,,25.0,50.0,71.0,8.0,0.0,8.0,2.0,100.0
Houston-The Woodlands-Sugar Land,2019-04-01,False,50.0,,12.5,50.0,61.0,8.0,0.0,8.0,2.0,100.0
