Metro,datetime,isPartial,home for rent,house for rent,townhome for rent,townhouse for rent,starbucks,rel_pop_home for rent,rel_pop_house for rent,rel_pop_townhome for rent,rel_pop_townhouse for rent,rel_pop_starbucks
College Station-Bryan,2018-05-01,False,11.11111111111111,42.10526315789474,,,49.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2018-06-01,False,33.333333333333336,78.94736842105263,,,47.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2018-07-01,False,33.333333333333336,57.89473684210526,,,60.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2018-08-01,False,33.333333333333336,57.89473684210526,,,58.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2018-09-01,False,11.11111111111111,21.05263157894737,,,67.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2018-10-01,False,11.11111111111111,36.8421052631579,,,68.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2018-11-01,False,44.44444444444444,36.8421052631579,,,85.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2018-12-01,False,33.333333333333336,42.10526315789474,,,84.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-01-01,False,22.22222222222222,57.89473684210526,,,68.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-02-01,False,22.22222222222222,84.21052631578948,,,71.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-03-01,False,22.22222222222222,89.47368421052632,,,72.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-04-01,False,33.333333333333336,100.0,,,68.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-05-01,False,22.22222222222222,94.73684210526316,,,65.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-06-01,False,100.0,73.6842105263158,,,69.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-07-01,False,33.333333333333336,47.36842105263158,,,64.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-08-01,False,22.22222222222222,47.36842105263158,,,70.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-09-01,False,11.11111111111111,36.8421052631579,,,71.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-10-01,False,22.22222222222222,73.6842105263158,,,64.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-11-01,False,11.11111111111111,52.63157894736842,,,100.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2019-12-01,False,11.11111111111111,31.57894736842105,,,83.0,9.0,19.0,0.0,0.0,100.0
College Station-Bryan,2020-01-01,False,22.22222222222222,57.89473684210526,,,63.0,9.0,19.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-01-01,False,50.0,61.111111111111114,,,29.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-02-01,False,87.5,88.88888888888889,,,39.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-03-01,False,25.0,50.0,,,45.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-04-01,False,62.5,61.111111111111114,,,38.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-05-01,False,50.0,44.44444444444444,,,54.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-06-01,False,37.5,44.44444444444444,,,42.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-07-01,False,25.0,61.111111111111114,,,39.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-08-01,False,50.0,44.44444444444444,,,35.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-09-01,False,50.0,38.888888888888886,,,42.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-10-01,False,50.0,33.333333333333336,,,51.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-11-01,False,50.0,27.77777777777778,,,62.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2014-12-01,False,25.0,38.888888888888886,,,72.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-01-01,False,25.0,33.333333333333336,,,61.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-02-01,False,100.0,72.22222222222223,,,46.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-03-01,False,50.0,44.44444444444444,,,42.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-04-01,False,25.0,66.66666666666667,,,41.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-05-01,False,37.5,44.44444444444444,,,44.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-06-01,False,37.5,72.22222222222223,,,54.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-07-01,False,62.5,94.44444444444444,,,41.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-08-01,False,100.0,100.0,,,36.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-09-01,False,50.0,66.66666666666667,,,42.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-10-01,False,37.5,55.55555555555556,,,44.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-11-01,False,37.5,50.0,,,75.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2015-12-01,False,12.5,33.333333333333336,,,75.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-01-01,False,37.5,66.66666666666667,,,48.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-02-01,False,25.0,38.888888888888886,,,47.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-03-01,False,25.0,61.111111111111114,,,44.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-04-01,False,50.0,66.66666666666667,,,53.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-05-01,False,37.5,66.66666666666667,,,53.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-06-01,False,25.0,72.22222222222223,,,56.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-07-01,False,50.0,72.22222222222223,,,60.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-08-01,False,37.5,83.33333333333333,,,53.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-09-01,False,25.0,61.111111111111114,,,55.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-10-01,False,50.0,61.111111111111114,,,53.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-11-01,False,37.5,38.888888888888886,,,65.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2016-12-01,False,25.0,33.333333333333336,,,76.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-01-01,False,62.5,61.111111111111114,,,59.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-02-01,False,50.0,72.22222222222223,,,58.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-03-01,False,37.5,66.66666666666667,,,54.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-04-01,False,50.0,77.77777777777777,,,74.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-05-01,False,12.5,61.111111111111114,,,56.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-06-01,False,25.0,66.66666666666667,,,62.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-07-01,False,50.0,72.22222222222223,,,60.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-08-01,False,62.5,61.111111111111114,,,54.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-09-01,False,12.5,50.0,,,58.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-10-01,False,50.0,44.44444444444444,,,62.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-11-01,False,25.0,27.77777777777778,,,83.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2017-12-01,False,37.5,33.333333333333336,,,74.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-01-01,False,37.5,50.0,,,65.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-02-01,False,62.5,50.0,,,54.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-03-01,False,25.0,77.77777777777777,,,63.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-04-01,False,37.5,61.111111111111114,,,71.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-05-01,False,37.5,72.22222222222223,,,58.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-06-01,False,37.5,55.55555555555556,,,73.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-07-01,False,50.0,50.0,,,63.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-08-01,False,50.0,61.111111111111114,,,77.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-09-01,False,37.5,50.0,,,63.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-10-01,False,12.5,38.888888888888886,,,68.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-11-01,False,25.0,50.0,,,87.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2018-12-01,False,25.0,38.888888888888886,,,75.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-01-01,False,62.5,55.55555555555556,,,70.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-02-01,False,37.5,66.66666666666667,,,68.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-03-01,False,50.0,72.22222222222223,,,70.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-04-01,False,62.5,55.55555555555556,,,65.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-05-01,False,25.0,44.44444444444444,,,85.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-06-01,False,50.0,55.55555555555556,,,76.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-07-01,False,50.0,66.66666666666667,,,75.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-08-01,False,37.5,61.111111111111114,,,72.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-09-01,False,37.5,55.55555555555556,,,76.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-10-01,False,37.5,27.77777777777778,,,75.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-11-01,False,25.0,33.333333333333336,,,100.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2019-12-01,False,25.0,44.44444444444444,,,94.0,8.0,18.0,0.0,0.0,100.0
San Antonio-New Braunfels,2020-01-01,False,25.0,66.66666666666667,,,80.0,8.0,18.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-01-01,False,0.0,54.54545454545455,,,29.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-02-01,False,0.0,18.181818181818183,,,35.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-03-01,False,0.0,36.36363636363637,,,46.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-04-01,False,0.0,36.36363636363637,,,8.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-05-01,False,0.0,100.0,,,47.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-06-01,False,0.0,0.0,,,61.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-07-01,False,100.0,45.45454545454545,,,44.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-08-01,False,0.0,22.727272727272727,,,44.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-09-01,False,0.0,22.727272727272727,,,27.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-10-01,False,40.0,59.09090909090909,,,44.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-11-01,False,0.0,0.0,,,55.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2014-12-01,False,0.0,63.63636363636363,,,74.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-01-01,False,40.0,18.181818181818183,,,31.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-02-01,False,50.0,40.90909090909091,,,41.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-03-01,False,0.0,81.81818181818181,,,31.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-04-01,False,40.0,40.90909090909091,,,40.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-05-01,False,0.0,63.63636363636363,,,27.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-06-01,False,50.0,45.45454545454545,,,70.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-07-01,False,90.0,77.27272727272727,,,26.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-08-01,False,40.0,54.54545454545455,,,50.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-09-01,False,0.0,18.181818181818183,,,51.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-10-01,False,0.0,50.0,,,34.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-11-01,False,0.0,0.0,,,74.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2015-12-01,False,0.0,18.181818181818183,,,52.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-01-01,False,50.0,59.09090909090909,,,30.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-02-01,False,0.0,81.81818181818181,,,36.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-03-01,False,50.0,77.27272727272727,,,55.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-04-01,False,0.0,45.45454545454545,,,29.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-05-01,False,20.0,54.54545454545455,,,70.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-06-01,False,20.0,31.818181818181817,,,39.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-07-01,False,20.0,77.27272727272727,,,46.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-08-01,False,0.0,22.727272727272727,,,41.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-09-01,False,0.0,54.54545454545455,,,62.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-10-01,False,20.0,31.818181818181817,,,55.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-11-01,False,20.0,40.90909090909091,,,50.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2016-12-01,False,20.0,31.818181818181817,,,60.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-01-01,False,40.0,68.18181818181819,,,64.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-02-01,False,0.0,68.18181818181819,,,44.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-03-01,False,0.0,36.36363636363637,,,70.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-04-01,False,40.0,40.90909090909091,,,60.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-05-01,False,0.0,77.27272727272727,,,44.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-06-01,False,0.0,40.90909090909091,,,44.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-07-01,False,0.0,40.90909090909091,,,51.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-08-01,False,40.0,40.90909090909091,,,59.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-09-01,False,60.0,27.272727272727273,,,47.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-10-01,False,20.0,45.45454545454545,,,63.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-11-01,False,20.0,45.45454545454545,,,53.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2017-12-01,False,0.0,54.54545454545455,,,41.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-01-01,False,60.0,45.45454545454545,,,37.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-02-01,False,20.0,18.181818181818183,,,38.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-03-01,False,40.0,59.09090909090909,,,71.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-04-01,False,20.0,86.36363636363636,,,50.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-05-01,False,60.0,0.0,,,57.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-06-01,False,20.0,27.272727272727273,,,58.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-07-01,False,0.0,59.09090909090909,,,54.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-08-01,False,20.0,72.72727272727273,,,45.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-09-01,False,20.0,45.45454545454545,,,40.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-10-01,False,20.0,63.63636363636363,,,59.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-11-01,False,20.0,45.45454545454545,,,95.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2018-12-01,False,60.0,36.36363636363637,,,77.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-01-01,False,60.0,27.272727272727273,,,57.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-02-01,False,60.0,95.45454545454545,,,61.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-03-01,False,60.0,100.0,,,65.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-04-01,False,40.0,81.81818181818181,,,73.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-05-01,False,40.0,72.72727272727273,,,83.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-06-01,False,20.0,54.54545454545455,,,66.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-07-01,False,20.0,45.45454545454545,,,84.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-08-01,False,20.0,77.27272727272727,,,76.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-09-01,False,0.0,27.272727272727273,,,64.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-10-01,False,40.0,50.0,,,55.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-11-01,False,0.0,50.0,,,90.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2019-12-01,False,0.0,59.09090909090909,,,100.0,10.0,22.0,0.0,0.0,100.0
Brownsville-Harlingen,2020-01-01,False,0.0,13.636363636363637,,,77.0,10.0,22.0,0.0,0.0,100.0
Austin-Round Rock,2014-01-01,False,42.857142857142854,63.63636363636363,0.0,,55.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-02-01,False,42.857142857142854,72.72727272727273,0.0,,52.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-03-01,False,42.857142857142854,63.63636363636363,0.0,,58.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-04-01,False,28.571428571428573,63.63636363636363,0.0,,59.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-05-01,False,28.571428571428573,63.63636363636363,0.0,,69.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-06-01,False,71.42857142857143,81.81818181818181,0.0,,63.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-07-01,False,42.857142857142854,54.54545454545455,100.0,,57.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-08-01,False,42.857142857142854,45.45454545454545,0.0,,43.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-09-01,False,42.857142857142854,36.36363636363637,0.0,,49.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-10-01,False,57.142857142857146,45.45454545454545,0.0,,48.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-11-01,False,28.571428571428573,27.272727272727273,100.0,,65.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2014-12-01,False,42.857142857142854,54.54545454545455,0.0,,76.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-01-01,False,100.0,72.72727272727273,0.0,,65.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-02-01,False,71.42857142857143,72.72727272727273,100.0,,61.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-03-01,False,42.857142857142854,90.9090909090909,0.0,,52.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-04-01,False,42.857142857142854,63.63636363636363,0.0,,61.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-05-01,False,57.142857142857146,90.9090909090909,0.0,,66.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-06-01,False,57.142857142857146,81.81818181818181,0.0,,59.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-07-01,False,100.0,100.0,100.0,,50.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-08-01,False,28.571428571428573,72.72727272727273,0.0,,43.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-09-01,False,42.857142857142854,36.36363636363637,100.0,,61.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-10-01,False,28.571428571428573,81.81818181818181,0.0,,46.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-11-01,False,28.571428571428573,45.45454545454545,0.0,,77.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2015-12-01,False,14.285714285714286,45.45454545454545,0.0,,62.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-01-01,False,42.857142857142854,72.72727272727273,0.0,,66.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-02-01,False,57.142857142857146,81.81818181818181,0.0,,54.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-03-01,False,28.571428571428573,63.63636363636363,0.0,,51.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-04-01,False,57.142857142857146,72.72727272727273,0.0,,70.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-05-01,False,42.857142857142854,90.9090909090909,0.0,,76.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-06-01,False,42.857142857142854,72.72727272727273,0.0,,72.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-07-01,False,28.571428571428573,63.63636363636363,0.0,,70.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-08-01,False,42.857142857142854,36.36363636363637,0.0,,54.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-09-01,False,28.571428571428573,54.54545454545455,0.0,,64.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-10-01,False,42.857142857142854,45.45454545454545,0.0,,62.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-11-01,False,28.571428571428573,45.45454545454545,0.0,,82.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2016-12-01,False,28.571428571428573,45.45454545454545,0.0,,84.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-01-01,False,28.571428571428573,72.72727272727273,0.0,,63.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-02-01,False,100.0,63.63636363636363,0.0,,62.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-03-01,False,57.142857142857146,63.63636363636363,0.0,,62.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-04-01,False,14.285714285714286,90.9090909090909,0.0,,77.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-05-01,False,42.857142857142854,45.45454545454545,0.0,,73.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-06-01,False,28.571428571428573,81.81818181818181,0.0,,67.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-07-01,False,57.142857142857146,72.72727272727273,0.0,,65.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-08-01,False,42.857142857142854,45.45454545454545,0.0,,61.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-09-01,False,28.571428571428573,54.54545454545455,0.0,,64.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-10-01,False,42.857142857142854,45.45454545454545,0.0,,66.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-11-01,False,14.285714285714286,36.36363636363637,100.0,,82.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2017-12-01,False,42.857142857142854,36.36363636363637,0.0,,93.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-01-01,False,28.571428571428573,45.45454545454545,0.0,,63.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-02-01,False,42.857142857142854,90.9090909090909,0.0,,58.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-03-01,False,28.571428571428573,72.72727272727273,0.0,,67.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-04-01,False,42.857142857142854,63.63636363636363,0.0,,80.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-05-01,False,28.571428571428573,45.45454545454545,0.0,,69.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-06-01,False,28.571428571428573,63.63636363636363,0.0,,66.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-07-01,False,42.857142857142854,63.63636363636363,0.0,,74.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-08-01,False,57.142857142857146,54.54545454545455,0.0,,69.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-09-01,False,42.857142857142854,45.45454545454545,0.0,,73.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-10-01,False,14.285714285714286,63.63636363636363,0.0,,76.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-11-01,False,28.571428571428573,81.81818181818181,0.0,,89.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2018-12-01,False,28.571428571428573,27.272727272727273,0.0,,95.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2019-01-01,False,28.571428571428573,54.54545454545455,0.0,,73.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2019-02-01,False,14.285714285714286,54.54545454545455,0.0,,73.0,7.0,11.0,1.0,0.0,100.0
Austin-Round Rock,2019-03-01,False,42.857142857142854,54.54545454545455,0.0,,72.0,7.0,11.0,1.0,0.0,100.0
