,ZIP,arima_params,arima_seasonal,RSME,Predictions_2019,Conf_interval_2019
964,78233,"(1, 1, 0)","(0, 0, 0, 12)",21.812720907605534,"[949.2661040674673, 948.2637034261392, 947.6840448162551, 947.3487615562053, 947.1547799121502, 947.0425235591093, 946.977546490326, 946.9399277863348, 946.9181433610113, 946.9055257234621, 946.8982160649247, 946.8939805583675]","[[929.3670421618126, 969.1651659731219], [928.5313679139759, 967.9960389383024], [928.1141676571019, 967.2539219754083], [927.9374140520908, 966.7601090603198], [927.8979096227526, 966.4116502015477], [927.9369033706748, 966.1481437475438], [928.0195129163899, 965.935580064262], [928.1261749860387, 965.7536805866309], [928.2452796776007, 965.5910070444219], [928.3704646887564, 965.4405867581678], [928.4980327307762, 965.2983993990731], [928.6255205639993, 965.1624405527357]]"
965,78240,"(3, 1, 0)","(0, 0, 1, 12)",21.594339343772653,"[1106.8293293994032, 1107.46961370059, 1108.8358252475414, 1108.310198869723, 1111.4345160323735, 1112.8974010831998, 1115.0969436915666, 1117.8088582899175, 1120.7158130905752, 1125.1819463350414, 1126.8337622012707, 1128.2183793514919]","[[1096.1745490211904, 1117.484109777616], [1096.9046239960342, 1118.0346034051456], [1098.3584157956095, 1119.3132346994732], [1097.9180329639682, 1118.702364775478], [1101.1258250056812, 1121.7432070590658], [1102.6700658994291, 1123.1247362669706], [1104.949039553114, 1125.2448478300191], [1107.7384219912685, 1127.8792945885664], [1110.7217874429712, 1130.7098387381793], [1115.2615950581228, 1135.10229761196], [1116.9859572756643, 1136.681567126877], [1118.4414307554548, 1137.995327947529]]"
966,78249,"(1, 1, 0)","(0, 0, 0, 12)",60.06736547725144,"[1133.891614997665, 1136.4363807115733, 1139.6835127313157, 1143.229133829334, 1146.9016282138257, 1150.6280601970466, 1154.3774226571725, 1158.136530437663, 1161.8997754884197, 1165.664772062365, 1169.4305050520143, 1173.1965425452947]","[[1120.1147737434737, 1147.6684562518565], [1122.7751191431362, 1150.0976422800104], [1126.1344496390677, 1153.2325758235636], [1129.7897948762682, 1156.6684727823997], [1133.5693863655551, 1160.2338700620962], [1137.4003985869658, 1163.8557218071273], [1141.2519178348996, 1167.5029274794454], [1145.11085107835, 1171.162209796976], [1148.9716778967554, 1174.827873080084], [1152.8320954679473, 1178.4974486567828], [1156.6911671100409, 1182.1698429939877], [1160.5485357090333, 1185.8445493815561]]"
967,78256,"(2, 1, 0)","(0, 0, 0, 12)",10.392333157482309,"[1236.8346840535696, 1234.4806821569025, 1233.7720512959515, 1233.9181310876133, 1234.2781490402688, 1234.546985044802, 1234.6656820389546, 1234.682129226715, 1234.657740007928, 1234.6308852906454, 1234.615235559708, 1234.6102588609788]","[[1215.8036144510058, 1257.8657536561334], [1213.6258368002902, 1255.3355275135148], [1213.0889239017856, 1254.4551786901175], [1213.402553820979, 1254.4337083542478], [1213.9261129667098, 1254.6301851138278], [1214.3546396746603, 1254.7393304149439], [1214.629322374228, 1254.7020417036813], [1214.798193167941, 1254.566065285489], [1214.9228056231514, 1254.3926743927045], [1215.0416492164002, 1254.2201213648907], [1215.1685151440681, 1254.061955975348], [1215.302987979232, 1253.9175297427255]]"
968,78521,"(2, 0, 1)","(0, 0, 0, 12)",57.86600191139145,"[752.1161232079514, 751.1255538243943, 749.4446725306148, 747.3805677884201, 745.1542590965904, 742.9199032359568, 740.7802995115893, 738.8003932434717, 737.0151614659425, 735.4398622864302, 734.075283722, 732.91254165184]","[[738.8569365137811, 765.3753099021218], [737.9756575074118, 764.2754501413767], [736.4015595409398, 762.4877855202897], [734.44168261569, 760.3194529611502], [732.3170144884314, 757.9915037047494], [730.1821307013383, 755.6576757705752], [728.1393232468967, 753.421275776282], [726.2541664366834, 751.3466200502601], [724.5610773873846, 749.4692455445004], [723.0763546518517, 747.8033699210087], [721.8003437170581, 746.3502237269419], [720.7241419867803, 745.1009413168997]]"
969,78550,"(2, 1, 1)","(0, 0, 0, 12)",47.22059938565068,"[767.6746322364165, 766.3035172669071, 764.2193591442115, 761.7644134555213, 759.2544201647563, 756.9520353241921, 755.0503289303666, 753.6663953886787, 752.843748111581, 752.56153412647, 752.7484493851044, 753.2991372384637]","[[760.1178398765486, 775.2314245962845], [758.8104645191827, 773.7965700146315], [756.7884434574064, 771.6502748310165], [754.3940779125642, 769.1347489984785], [751.9431455382528, 766.5656947912598], [749.6983979610484, 764.2056726873359], [747.8530583045024, 762.2475995562309], [746.5242482855019, 760.8085424918554], [745.7554568656648, 759.9320393574973], [745.525861544485, 759.5972067084549], [745.7642294990754, 759.7326692711334], [746.3652602127993, 760.2330142641281]]"
970,78613,"(0, 2, 2)","(0, 0, 0, 12)",34.12343519739478,"[1299.285220869703, 1300.2601271931514, 1301.2339531192636, 1302.2087912327936, 1303.1833905114984, 1304.1584241502462, 1305.1334621795997, 1306.1087185180556, 1307.0840394346196, 1308.0594886536185, 1309.0350073070213, 1310.0106108456991]","[[1283.8404298696728, 1314.730011869733], [1284.9472416651352, 1315.5730127211677], [1286.0495995411984, 1316.4183066973287], [1287.1497816580575, 1317.2678008075297], [1288.2466659046324, 1318.1201151183643], [1289.3410487342428, 1318.9757995662496], [1290.4326154900232, 1319.8343088691763], [1291.5216900985056, 1320.6957469376057], [1292.6082215822712, 1321.559857286968], [1293.6923730815126, 1322.4266042257243], [1294.7741780261756, 1323.295836587867], [1295.8537394732896, 1324.1674822181087]]"
971,78660,"(1, 1, 0)","(0, 0, 0, 12)",23.089542817267258,"[1288.6671701269138, 1291.497719715617, 1295.331279272045, 1299.6296820708114, 1304.1438658093489, 1308.7582081060725, 1313.4189552445862, 1318.101235333384, 1322.7935978842233, 1327.490653992426, 1332.1896147356122, 1336.889601154851]","[[1269.8319776337528, 1307.5023626200748], [1272.820411645449, 1310.175027785785], [1276.8077417306338, 1313.8548168134564], [1281.2559618086225, 1318.0034023330004], [1285.916732145727, 1322.3709994729707], [1290.6741260305153, 1326.8422901816298], [1295.4743107838078, 1331.3635997053645], [1300.2930625582853, 1335.9094081084827], [1305.1189834877077, 1340.468212280739], [1309.946546976301, 1345.0347610085507], [1314.7730741328999, 1349.6061553383245], [1319.5979112757636, 1354.1812910339386]]"
972,78664,"(2, 1, 0)","(0, 0, 0, 12)",14.429475641671837,"[1172.0292151755702, 1176.0540932069523, 1179.4550812911875, 1182.5516690984018, 1185.5274592069507, 1188.4671517431143, 1191.402227026329, 1194.3410343101345, 1197.2838599502252, 1200.2292408058515, 1203.1758821881508, 1206.1230488532526]","[[1162.7541220456906, 1181.30430830545], [1166.8567939560596, 1185.251392457845], [1170.3333962547238, 1188.5767663276513], [1173.5040612985797, 1191.599276898224], [1176.5517942758509, 1194.5031241380505], [1179.5620732268264, 1197.3722302594022], [1182.5657768593578, 1200.2386771933002], [1185.5719480936366, 1203.1101205266325], [1188.580338850776, 1205.9873810496745], [1191.5900970515709, 1208.8683845601322], [1194.599463697797, 1211.7523006785045], [1197.6082323741534, 1214.6378653323518]]"
973,78666,"(2, 1, 0)","(0, 0, 0, 12)",65.97583330565861,"[1151.186089147194, 1153.515344574665, 1156.8260744252445, 1160.7394427696254, 1164.9545330367625, 1169.293464364281, 1173.6698123875708, 1178.0496153526806, 1182.423361993245, 1186.7908000398163, 1191.1538859720908, 1195.5147505127275]","[[1136.810882253844, 1165.561296040544], [1139.2606928740277, 1167.7699962753024], [1142.688964271346, 1170.963184579143], [1146.7168606976552, 1174.7620248415956], [1151.0434528887877, 1178.8656131847374], [1155.4916970470872, 1183.0952316814746], [1159.974503006713, 1187.3651217684287], [1164.4585081654602, 1191.640722539901], [1168.9343700731365, 1195.9123539133534], [1173.4013301870464, 1200.1802698925862], [1177.8616642028212, 1204.4461077413605], [1182.3178954728755, 1208.7116055525794]]"
974,78701,"(2, 0, 0)","(0, 0, 0, 12)",211.36479914476746,"[2192.8916578255153, 2197.317605357787, 2186.7773615542947, 2167.8966138510805, 2145.876434113889, 2124.3720606643897, 2105.638219459528, 2090.784931711296, 2080.0712343293326, 2073.188600958488, 2069.505081475663, 2068.2564916952306]","[[2148.7169296274715, 2237.066386023559], [2153.507221446018, 2241.1279892695566], [2143.191915036332, 2230.3628080722574], [2124.3125319218184, 2211.4806957803426], [2102.2945391789244, 2189.4583290488536], [2080.793139233491, 2167.9509820952885], [2062.063121814793, 2149.2133171042633], [2047.2145005142308, 2134.3553629083613], [2036.5062783795602, 2123.636190279105], [2029.6299015751154, 2116.7473003418613], [2025.953397993978, 2113.0567649573477], [2024.712563899486, 2111.800419490975]]"
975,78702,"(1, 1, 0)","(0, 0, 0, 12)",45.25091996721285,"[1615.6527840469773, 1622.001547993007, 1627.1288543449393, 1631.608397013211, 1635.744329304944, 1639.6979427420943, 1643.5547933461785, 1647.36027555954, 1651.1384808654132, 1654.9021979792992, 1658.6582172819428, 1662.410144919983]","[[1600.1893533011526, 1631.116214792802], [1606.667745964774, 1637.3353500212402], [1611.921105576553, 1642.3366031133257], [1616.5238105979497, 1646.6929834284724], [1620.7799649592907, 1650.708693650597], [1624.8509705055446, 1654.5449149786439], [1628.8224924450494, 1658.2870942473076], [1632.7400293040525, 1661.9805218150275], [1636.6277702584462, 1665.6491914723802], [1640.4985970958942, 1669.3057988627043], [1644.3593886800697, 1672.957045883816], [1648.2138346427919, 1676.606455197174]]"
976,78703,"(1, 1, 0)","(0, 0, 0, 12)",102.01641785977111,"[1810.0368896366863, 1807.418483189404, 1805.688044415666, 1804.5441581503558, 1803.7878249929709, 1803.2876155831157, 1802.956722429512, 1802.7377831242543, 1802.5928890135658, 1802.496977072718, 1802.4334761757439, 1802.391425064457]","[[1793.0109426894408, 1827.0628365839318], [1790.53543900051, 1824.301527378298], [1788.9437065774875, 1822.4323822538443], [1787.9356649650074, 1821.1526513357041], [1787.311821255874, 1820.2638287300676], [1786.940578668552, 1819.6346524976793], [1786.7361762282321, 1819.1772686307918], [1786.6404200668512, 1818.8351461816574], [1786.6163679620292, 1818.5694100651024], [1786.6381836054359, 1818.35577054], [1786.690289586092, 1818.1766627653958], [1786.7608973082883, 1818.0219528206258]]"
977,78704,"(2, 0, 0)","(0, 0, 0, 12)",79.52560801551118,"[1515.1508336447819, 1510.6079841969115, 1506.458157690743, 1502.7412009316272, 1499.4647783869482, 1496.6153475005062, 1494.1660622836084, 1492.0825197903632, 1490.3268210685928, 1488.8603672460226, 1487.6457153393858, 1486.647743706033]","[[1497.9423530123036, 1532.3593142772602], [1493.528133784879, 1527.687834608944], [1489.5170069700678, 1523.3993084114184], [1485.9353037509852, 1519.5470981122692], [1482.790798027417, 1516.1387587464794], [1480.0703552909981, 1513.1603397100143], [1477.7471076380066, 1510.5850169292103], [1475.7867632319064, 1508.37827634882], [1474.1515282453647, 1506.502113891821], [1472.802903576535, 1504.9178309155102], [1471.7035409758573, 1503.5878897029143], [1470.81840879481, 1502.477078617256]]"
978,78705,"(1, 1, 0)","(0, 0, 0, 12)",57.739544839775434,"[1526.6231756716165, 1527.0116326335433, 1527.2538381455595, 1527.4048950695844, 1527.4991269989841, 1527.5579253666167, 1527.594621973779, 1527.6175301880444, 1527.6318337111902, 1527.6407666584455, 1527.64634668124, 1527.649832975768]","[[1511.7875149991057, 1541.4588363441273], [1512.3001468006191, 1541.7231184664674], [1512.6637437863767, 1541.8439325047423], [1512.93271279026, 1541.8770773489089], [1513.1425806037432, 1541.855673394225], [1513.3137341916922, 1541.8021165415412], [1513.460758568447, 1541.7284853791111], [1513.5908712208873, 1541.6441891552015], [1513.710605028548, 1541.5530623938325], [1513.8219867603216, 1541.4595465565694], [1513.9280967161048, 1541.364596646375], [1514.0299478159727, 1541.2697181355634]]"
979,78728,"(1, 1, 0)","(0, 0, 0, 12)",19.28299056398615,"[1231.5407098784053, 1234.0418465194857, 1237.1416928144454, 1240.6148031352227, 1244.3206567678574, 1248.1716543718226, 1252.1131774031276, 1256.1111642629658, 1260.1443689943987, 1264.1995368156497, 1268.2683969958925, 1272.3457879481534]","[[1221.783285718655, 1241.2981340381557], [1224.3661099252472, 1243.7175831137242], [1227.5456379877094, 1246.7377476411814], [1231.0964846640886, 1250.1331216063568], [1234.8782105626724, 1253.7631029730424], [1238.8032920240762, 1257.540016719569], [1242.8171808882084, 1261.4091739180467], [1246.8858814140185, 1265.336447111913], [1250.98820986859, 1269.3005281202074], [1255.1109700285235, 1273.288103602776], [1259.2459473028266, 1277.2908466889585], [1263.38803279027, 1281.3035431060368]]"
980,78729,"(1, 1, 0)","(0, 0, 2, 12)",54.82963550277632,"[1205.7990922190734, 1205.0477725975416, 1204.8318882300039, 1208.3700999278446, 1211.764930091774, 1216.7839642758076, 1217.29285595567, 1217.4854500262377, 1215.4955207437358, 1211.1304477772728, 1207.70832674047, 1203.7921834326173]","[[1195.5071442265128, 1216.091040211634], [1194.8541274360932, 1215.2414177589899], [1194.7342164382983, 1214.9295600217094], [1198.3636481755752, 1218.376551680114], [1201.8465414838195, 1221.6833186997285], [1206.9508412922448, 1226.6170872593705], [1207.5440849384665, 1227.0416269728732], [1207.818128420154, 1227.1527716323214], [1205.9076918644926, 1225.083349622979], [1201.6204358735545, 1220.6404596809912], [1198.2741452141868, 1217.1425082667533], [1194.4328368028114, 1213.1515300624233]]"
981,78735,"(1, 1, 0)","(0, 0, 0, 12)",48.08335344868881,"[1532.5040640833247, 1531.2577981572779, 1530.635343907133, 1530.3243797323603, 1530.1689889119143, 1530.091321384691, 1530.0524921575275, 1530.0330757062138, 1530.0233643618826, 1530.0185060678741, 1530.0160751460671, 1530.0148585345928]","[[1516.8113081629476, 1548.1968200037018], [1515.696582992853, 1546.8190133217026], [1515.2019775390575, 1546.0687102752083], [1515.0162334319584, 1545.6325260327621], [1514.9826043240014, 1545.3553734998272], [1515.0242960728253, 1545.1583466965565], [1515.1016113353273, 1545.0033729797276], [1515.1961610955188, 1544.8699903169088], [1515.2976138078768, 1544.7491149158884], [1515.401202404577, 1544.6358097311713], [1515.5053378719335, 1544.5268124202007], [1515.6079141428324, 1544.4218029263532]]"
982,78741,"(2, 1, 0)","(0, 0, 0, 12)",79.51693548632173,"[1270.3909526209543, 1267.7626417043641, 1267.2329647014133, 1267.5779998779485, 1268.029443622303, 1268.3069377644629, 1268.4052397261491, 1268.404530655045, 1268.3742123148722, 1268.3487719033521, 1268.336413934424, 1268.333653604112]","[[1252.4066764530462, 1288.3752287888624], [1249.9292530807693, 1285.596030327959], [1249.54641730206, 1284.9195121007665], [1250.034722447119, 1285.121277308778], [1250.6260075522182, 1285.4328796923878], [1251.040050401409, 1285.5738251275168], [1251.2717317588615, 1285.5387476934368], [1251.4013670086565, 1285.4076943014334], [1251.4984553029967, 1285.2499693267478], [1251.5975972352805, 1285.0999465714237], [1251.707109522868, 1284.96571834598], [1251.8235906006348, 1284.8437166075892]]"
983,78744,"(2, 2, 1)","(1, 0, 0, 12)",43.73481966202334,"[1271.374472628193, 1269.3872275960605, 1265.2249741924343, 1263.3735628664606, 1263.5368440326595, 1265.119201466389, 1265.7124977317455, 1263.8996494777637, 1265.124321294905, 1266.3596353783817, 1266.9918778317326, 1265.803865704099]","[[1255.5037262277613, 1287.2452190286247], [1253.6531721920962, 1285.1212830000247], [1249.6239510200276, 1280.825997364841], [1247.9024027462196, 1278.8447229867015], [1248.1919909174017, 1278.8816971479173], [1249.897833995768, 1280.3405689370102], [1250.6114187712392, 1280.813576692252], [1248.9163299459901, 1278.8829690095372], [1250.25598250161, 1279.9926600882], [1251.6036776934645, 1281.1155930632988], [1252.3461179871144, 1281.6376376763508], [1251.2658905518822, 1280.341840856316]]"
984,78745,"(1, 2, 1)","(0, 0, 0, 12)",76.25673507410211,"[1263.531411023192, 1263.4148641362046, 1263.5364093613182, 1263.8160847363729, 1264.2064376792014, 1264.670562944824, 1265.18940482031, 1265.7448863020727, 1266.330060633327, 1266.9351547230126, 1267.5584260644, 1268.1939788478855]","[[1252.1789597307884, 1274.8838623155957], [1252.157973180049, 1274.6717550923602], [1252.3758516102278, 1274.6969671124086], [1252.7465249477332, 1274.8856445250126], [1253.2283475239121, 1275.1845278344906], [1253.779332303573, 1275.561793586075], [1254.3851113904207, 1275.9936982501995], [1255.0236051984405, 1276.466167405705], [1255.6915264940505, 1276.9685947726036], [1256.3761551688237, 1277.4941542772015], [1257.078121241929, 1278.038730886871], [1257.789806756366, 1278.598150939405]]"
985,78746,"(3, 1, 0)","(0, 0, 1, 12)",19.969840324464982,"[1554.0234386109094, 1552.5302083481195, 1551.6472737115669, 1547.5121097540978, 1545.9044804987523, 1548.0549122527705, 1559.0299971705401, 1559.5904429998202, 1571.1707394792427, 1571.579444780992, 1580.458258175122, 1583.2900626764958]","[[1539.782190356495, 1568.2646868653237], [1538.4133307390816, 1566.6470859571573], [1537.6514928187933, 1565.6430546043405], [1533.6338747829982, 1561.3903447251973], [1532.1410391855202, 1559.6679218119843], [1534.4034556143647, 1561.7063688911762], [1545.4874770740673, 1572.572517267013], [1546.153488213067, 1573.0273977865734], [1557.8368044612112, 1584.5046744972742], [1558.3459876910886, 1584.8129018708953], [1567.323009935158, 1593.5935064150858], [1570.2512075526029, 1596.3289178003888]]"
