,0_lower_bound,0_upper_bound,1_lower_bound,1_upper_bound,2_lower_bound,2_upper_bound,3_lower_bound,3_upper_bound,4_lower_bound,4_upper_bound,5_lower_bound,5_upper_bound,6_lower_bound,6_upper_bound,7_lower_bound,7_upper_bound,8_lower_bound,8_upper_bound,9_lower_bound,9_upper_bound,10_lower_bound,10_upper_bound,11_lower_bound,11_upper_bound
33907,1259.73536044132,1213.5877644237219,1255.5160318863846,1209.7626283491436,1251.9571300961832,1206.5879019572615,1248.7332602551094,1203.7386486939042,1245.6837059253392,1201.054551682175,1242.7286421667698,1198.4561537709717,1239.8280465361586,1195.9037820873036,1236.9615350581223,1193.377385468799,1234.118456069342,1190.866620628169,1231.2930078901306,1188.3659858721383,1228.4818409095483,1185.8724078979394,1225.6828610085072,1183.3840564061738
33916,1158.2850675195689,1135.4273637013123,1156.3933237948775,1133.7312948356864,1154.9540417138182,1132.482426594699,1154.4224592098603,1132.1365337774037,1152.5302741467824,1130.4254854862027,1150.6417464682995,1128.7137579318364,1148.0700805997176,1126.3146981979871,1143.6703031486315,1122.0835044466592,1139.503140458466,1118.0810512201192,1135.1072837404777,1113.8461854580164,1131.1746226660014,1110.0709316390155,1127.474287553559,1106.5245584363493
33973,1126.3656868452554,1100.0235808900352,1138.3019256876148,1112.18064562526,1150.385373166665,1124.4793624937133,1160.8198996785025,1135.1240979305314,1169.0117707617756,1143.521002194765,1175.2611316423015,1149.9706074628155,1180.2776721433436,1155.1824500222058,1184.9644715569132,1160.0606529914273,1190.0629305422317,1165.345771006535,1195.9629077911559,1171.428285396545,1202.7081933022098,1178.3522408181695,1210.0783277430364,1185.8973168702032
34203,1516.8166907439365,1475.4753281814826,1516.787212689982,1475.7991893901662,1516.76341707138,1476.1194618030804,1516.7448121101086,1476.4363824930113,1516.7311117576394,1476.750015904004,1516.7220552899391,1477.0604296098343,1516.7174026381817,1477.3676952457663,1516.7169343854855,1477.671884882285,1516.7204457055602,1477.97307442735,1516.727750227437,1478.27133719501,1516.7386717735226,1478.5667500346608,1516.7530494799832,1478.8593865366172
34207,1209.9576771554562,1163.2161798719485,1213.2309380635204,1166.8811717652472,1215.1948022743984,1169.2266345469632,1216.3472291270637,1170.7513872970676,1216.9973225003534,1171.7649013608136,1217.3368960910223,1172.459341441009,1217.4849940151503,1172.954080277159,1217.5154956312829,1173.3233127542774,1217.4742474556995,1173.6131802818365,1217.3896878292783,1173.8524039221913,1217.2794474953432,1174.0588789393362,1217.1544407723495,1174.243776379254
34208,1208.2230114423903,1179.202470112107,1204.554234737602,1175.7831650535434,1206.5017952982168,1177.9732430040965,1211.275166830482,1182.9828752536166,1215.2363962166514,1187.1744355438295,1221.665455868467,1193.8283031408207,1224.4137037918067,1196.7958192278875,1221.812477680748,1194.408792523312,1216.7312155727252,1189.536705938842,1211.646273517771,1184.6560916025924,1209.8907326249237,1183.100312444003,1210.222188975039,1183.6271432678718
34210,1304.479572854901,1266.8056978627474,1307.8603401089604,1270.5022152593042,1309.9262845427395,1272.8757609819766,1311.1689791518247,1274.4185948502677,1311.8965635499576,1275.4391906236542,1312.3025146634207,1276.130653359028,1312.5071617174476,1276.6150583560957,1312.5869790841152,1276.9679823454662,1312.5892925192327,1277.2374965954302,1312.544578095464,1277.4529987306234,1312.4704228083217,1277.6344801977864,1312.3791618222397,1277.793199828139
34232,1550.3056754359186,1523.0736508115497,1561.101547888057,1534.1006446397703,1573.8296138922672,1547.053604899533,1582.4962527542716,1555.9405002138064,1588.9661876902323,1562.6245924484842,1595.4393483155727,1569.3067995279052,1599.9443901737898,1574.0157083518636,1606.048675836735,1580.320139109842,1612.793347936408,1587.2590999143988,1618.4908780124092,1593.147672729635,1622.4912640275518,1597.334783345859,1629.7720556145837,1604.7968006220299
34683,1130.8381761364317,1110.0367186011963,1134.0872338750935,1113.459879278221,1138.1509880681072,1117.6934394706693,1142.564632469567,1122.2727602391703,1147.1291929044296,1126.999033030534,1151.759445442842,1131.7871910811712,1156.418854485652,1136.6008459666978,1161.091730832998,1141.4244480239363,1165.7713150512895,1146.2513699525766,1170.4546752504318,1151.0788049477262,1175.1405214188471,1155.9055820853232,1179.828269625368,1160.7312296312714
34698,1269.145439554745,1248.7656573335441,1276.3139255858885,1256.1066809065585,1282.3657429623406,1262.3263657664627,1287.185503338589,1267.3098593351262,1294.3597597425623,1274.6438956480697,1298.6179254220658,1279.0577142778168,1301.7961498243599,1282.3881299685727,1305.3257969223212,1286.0665126186866,1309.8047446122794,1290.690754505649,1314.199859823445,1295.2279468964362,1320.00178855372,1301.1687866377674,1323.953438925967,1305.2563670965342
37040,757.9629024453661,738.1445570282146,761.8103760296673,742.1551490190283,762.3701163461238,742.799182589826,761.545094535626,741.9927800827516,760.5969297021145,741.0541029200822,759.9771700191017,740.4454488832185,759.6642727913827,740.1465970452157,759.5043628399029,740.0036058045602,759.3796252216258,739.8986638366742,759.2410626879669,739.7827639609725,759.0841644448096,739.6513787355666,758.9195995330522,739.515158190793
37042,725.9378196520315,714.7012055825858,726.4368327948318,715.2930222681457,725.4954941967497,714.3707611798199,724.119997109483,712.9992697472854,722.9412097485424,711.8264236420255,722.0970820945706,710.9903549256717,721.4903581774407,710.3942319650579,721.0040945981457,709.9215559663542,720.5759504293187,709.5104755054122,720.1885636601697,709.1441745981741,719.8415339776009,708.8228582963325,719.5344582423619,708.5467789496842
37075,1130.5604673485598,1099.6505855615167,1134.6209736362161,1103.9703659139936,1143.6388597259256,1113.2415039520333,1159.0605046631363,1128.9092483988916,1174.0628305421099,1144.153095059016,1184.9465795133617,1155.272309598981,1191.0752605633547,1161.631544410569,1191.9765023091245,1162.756416685479,1190.0791607185067,1161.077275531288,1188.2283073211927,1159.4468073053552,1188.4576923494922,1159.8814540918295,1192.0436181019136,1163.6718141701508
37076,1120.9790669097795,1089.1428086694375,1114.185039509363,1082.6153869177929,1109.0904684335,1077.7813975037616,1105.263080684956,1074.2071043775354,1102.3793934639248,1071.5716484910622,1100.200624475209,1069.634029671566,1098.5468023365129,1068.2170554737681,1097.2860978691108,1067.1864480957076,1096.3179241214814,1066.4446032503595,1095.5697719460466,1065.9162817393424,1094.9853629112988,1065.547657725551,1094.523957804601,1065.2973793770377
37115,1186.5132497741479,1154.6466038281405,1193.531551378704,1161.9320073408426,1199.7105304572533,1168.370800424098,1205.3947161021676,1174.3088188577733,1210.7879081985075,1179.9497786600296,1216.0102966778863,1185.4141009421123,1221.132821550126,1190.7729531352054,1226.1973530786122,1196.068417730709,1231.228594775449,1201.3254007215214,1236.241112143764,1206.5586593445714,1241.2434818075137,1211.7769527906369,1246.2407435484436,1216.9854924692297
37211,1220.0396533336627,1187.9603466663373,1219.9048695005213,1188.0951304994787,1219.7742822333837,1188.2257177666163,1219.6460453179195,1188.3539546820805,1219.5216691854844,1188.4783308145156,1219.399392008078,1188.600607991922,1219.2808265597107,1188.7191734402893,1219.1645284276435,1188.8354715723565,1219.0508515745726,1188.9491484254274,1218.9396948631402,1189.0603051368598,1218.83096657467,1189.16903342533,1218.7245779236864,1189.2754220763136
37214,1161.9198650482558,1138.310340259768,1159.8339661402867,1136.4226940994047,1158.3698606331395,1135.1514760131722,1157.3337680281084,1134.3035775047492,1156.5931694470448,1133.7466665256004,1156.056553765331,1133.389414333401,1155.6610390456785,1133.1691059813693,1155.3632565505277,1133.0425372050545,1155.1333477761186,1132.9800062835438,1154.9507115162721,1132.961077991188,1154.8014731461742,1132.9713718396372,1154.675131684864,1133.0019214534418
37221,1353.4191624792068,1331.4570707652827,1352.3588372439724,1330.5858199199108,1351.8995720304986,1330.3104336871963,1353.244897226125,1331.8350516242504,1356.702821033653,1335.4678396488212,1361.6755155462135,1340.611136064843,1364.5255189824352,1343.627666104524,1368.2909462232842,1347.5556984138047,1370.83658997222,1350.2601931436168,1374.609290056269,1354.1881379023525,1377.7693644827282,1357.499976747899,1380.9311082217127,1360.81014628092
38104,810.5845725157022,783.1281562286921,809.8481764133487,782.6257888808498,809.1215810886536,782.1276826788464,808.4038800966672,781.6327957981285,807.6942191771427,781.1405050737201,806.9918235258904,780.6502537114636,806.2960482304968,780.1616047116545,805.6063144533454,779.6741762325738,804.9221189409839,779.1876485183902,804.2430120517408,778.7017499008045,803.568596355834,778.2162481569335,802.8985178060692,777.7309434440264
40391,837.0295838624181,812.5966803886599,837.9165094275238,813.688654398818,838.1650898108761,814.1362989899163,838.190304344901,814.3560965667909,838.1384614553931,814.4941844654677,838.0609138473559,814.6020979293454,837.9756786721275,814.6980270758079,837.8890469168161,814.7884257942787,837.803184744894,814.875615176348,837.718808751445,814.9604588846629,837.6361275820252,815.0433049132698,837.5551730680058,815.124317548288
40502,826.2089389401133,810.7811888317517,827.7326659738027,812.4340759467433,829.2592663153143,814.0866125758159,830.7867441045913,815.7369673910708,832.3159595076262,817.3862581350135,833.8465445707317,819.0338214767893,835.3785058232081,820.6801841410982,836.911727068941,822.3251866458911,838.4462417412157,823.9689408373091,839.9819806889393,825.6114408698259,841.518743846619,827.2529256854597,843.0567197118165,828.8931857440103
40515,903.195814289128,872.790226524699,903.0682342711016,872.9177971987945,902.9444736233258,873.0415617395338,902.823391531517,873.1626426250004,902.7052064447391,873.280828123615,902.5898025590219,873.3962318684536,902.4770727251258,873.5089617506088,902.3669150810277,873.6191193781527,902.2592333617715,873.7268011030949,902.1539362161001,873.8320982468109,902.050936785981,873.9350976776033,901.9501528235627,874.0358816397894
40517,885.668407746964,870.2124427784299,887.3766956593182,872.0509408272413,889.0813495995233,873.8826089434292,890.0048483456919,874.9299764780558,889.730323640288,874.7763289798653,889.1315361084365,874.2955493811452,888.5213563631615,873.8006427351712,887.6563071099565,873.0482590221952,887.8564896301478,873.3585683709681,888.3278148093452,873.937531885841,887.4774945070816,873.192449005092,887.4284085852671,873.2461573305025
43055,661.0532475819468,638.3047164140066,667.2367953251385,644.6787337250794,671.6874526788811,649.3151635306363,674.8855088134692,652.6944746574729,677.1780194404058,655.1639031268791,678.8158394437143,656.9744743719594,679.9803360350692,658.3077168659232,680.8026684537085,659.2949425192214,681.3777078846789,660.0311670742468,681.7740911399051,660.5851637571295,682.0414829077893,661.0067278424442,682.2158258891609,661.3319246912074
43201,1131.3813186104055,1083.104338988432,1131.9516517284255,1084.0790367505379,1132.2348872725902,1084.7564113005324,1132.3413079507402,1085.2473942339436,1132.339434047481,1085.6208853702974,1132.2717801132894,1085.919760632651,1132.1647131910834,1086.17072757677,1132.034569870494,1086.3904469181423,1131.8914573421998,1086.5893316443908,1131.7416126183552,1086.773908873191,1131.5888680525259,1086.9482878062013,1131.4355644830205,1087.1150698119957
43202,957.4390095314778,930.8717744266118,956.8690596110525,930.5247924570156,956.2107468174944,930.0835338167552,955.9017136281356,929.9862357963231,957.3068635647394,931.598289972484,960.0496497718763,934.54255338828,963.7555510533473,938.4458450874504,967.6978241214022,942.58118677516,971.4327012773022,946.503744685004,974.7149549297714,949.9703516981468,977.574024823474,953.0095037025856,980.1633535733146,955.7750456338327
43204,984.6141415840049,961.089766555837,986.5879121186047,963.2604732914169,989.3681949168437,966.2328593823335,992.6807509740167,969.7328336627124,996.3448675514592,973.5798778217563,1000.241449465541,977.6550778977561,1004.2919871344375,981.8800916199768,1008.4447054370479,986.2033030140091,1012.6654456339422,990.5907031933614,1016.9316599733132,995.0198850609919,1021.2284543514103,999.4760892390046,1025.5459821518684,1003.9495973755837
43205,921.0395345141475,894.0279728075187,925.7161211376543,898.9309433692298,930.177015345157,903.6126037341713,934.5806039799007,908.2316590043425,938.9674991289874,912.8287496355103,943.3528894857108,917.4194214945848,947.7382953898493,922.005360967087,952.1261485747457,926.5891375724555,956.5155648747201,931.1700952369316,960.907389983653,935.7491808186605,965.3009585405853,940.3259483331997,969.6966861434862,944.9008975074894
43206,1004.7291613772911,971.2880683915444,1006.4042855252869,973.2435885522707,1009.3943363627784,976.5067526890275,1013.0006212508985,980.378914749887,1016.8960262995831,984.5347759475201,1020.9288265677284,988.8209381917721,1025.026917369637,993.166986191932,1029.157056670573,997.5394246619989,1033.3035665984503,1001.9228047155843,1037.4590120214682,1006.3101944358785,1041.620233238047,1010.6977013893307,1045.7850717831561,1015.0844897938244
43212,1099.2661168870034,1062.137644542622,1100.106216779546,1063.2893675494822,1108.076424899203,1071.5627268666424,1118.8002845520127,1082.5827288898272,1128.6704570636578,1092.7417068223497,1135.6896681066476,1100.0431461120604,1139.2319284230416,1103.860957766447,1139.72383055158,1104.6222118328903,1138.1415869556085,1103.3031239375773,1135.5872723830919,1101.0062717046947,1132.9841687904886,1098.6548694569988,1130.928229544627,1096.8454237443152
44035,679.9827485817542,663.0081542952681,679.398062037568,662.5683494374045,676.8217544876112,660.1329576828292,675.7874884682674,659.2360236542954,674.4374493438377,658.0200240385545,675.9956507707735,659.7088908147567,678.0013225127459,661.8421305383515,677.4614536591833,661.4268441437601,675.7789995494029,659.8660810602416,677.5183823058065,661.7244067103701,678.174875240829,662.497027399315,678.9739178915859,663.4096741190865
44052,627.4750311780442,614.0638848657222,627.4118898759115,614.0004336641488,625.4243982138696,612.0129717637953,622.484940715902,609.240277994795,619.6086752158078,606.4755888827051,617.386903321165,604.3589201357983,616.1423450640898,603.1159397754502,615.8053293587659,602.7801692224602,616.1605589178171,603.1370196455027,616.9069975747979,603.8856389506467,617.7520273610809,604.7334812652142,618.4738139626453,605.4587613685211
44102,873.9462477523477,857.9337343906816,876.4463766889182,860.5680619990158,879.1695944918993,863.422060515431,881.8949556768755,866.2750448359072,884.6214590117348,869.1260742248447,887.3495536669941,871.9758176213734,890.0791025447751,874.824125920694,892.8099125266677,877.6710188585129,895.5420877212332,880.5166596551653,898.2754802546734,883.361001980181,901.0100788150826,886.204127037425,903.7458538313506,889.0460728734904
44103,879.8885063756173,840.3419885321852,872.5614572603191,833.3390425595215,867.1686798870192,828.2477148452017,863.7321790773212,824.9468415926992,861.9184431377936,823.167559998563,861.3630145519713,822.6272366845659,861.6868552140584,822.9699553147816,862.5478132161842,823.854213045544,863.659331052293,824.9933081842732,864.8031414383893,826.1688506472326,865.8305411096367,827.2319862464747,866.6555159191935,828.0965428103516
44107,882.3708493926031,867.4344836349594,884.0621826829324,869.2508501016891,886.4254613107624,871.7360616803741,889.1033849419122,874.5329559218891,891.8658602074769,877.4115379365825,894.6203959881587,880.2794969513699,897.349893248067,883.1197471974908,900.0627158550636,885.9408591116895,902.769198481621,888.7530830289805,905.4752019165211,891.562637651965,908.1829271098093,894.3715897039117,910.8925077100957,897.1802004939655
